class,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63
1,0.01979375,0.018044771476474448,0.013484538894256212,0.00784534501927614,0.003244987662823272,0.0023450001836145574,0.003540360014192561,0.0043597999526787,0.0044862801003074096,0.003500700398750817,0.0015087043648728915,0.0008722961668017292,0.0022760584761430873,0.0023104184344194365,0.0012029750668319727,0.0013514561429682486,0.0025976575136771388,0.0029193140642726364,0.002223107431004037,0.0011370467209323135,0.0009890226040095622,0.001629891416644767,0.0021785999394416094,0.0025635464298847115,0.0026263318408553185,0.002307820331828013,0.001833070795891919,0.001552616516027972,0.001734248137689019,0.0024122836238954274,0.0032234062369858696,0.003724030908375962,0.003757594523303772,0.0035236249843481927,0.0032185102787226096,0.002666346380122334,0.001615778519059778,0.0002238506258962873,0.0013773420378157466,0.0025518798118251483,0.0033452715390332025,0.00399474756531694,0.0047758985105418655,0.005731209342894896,0.006596147934340691,0.006891524349786549,0.006201092136395463,0.004530076657059208,0.0025452156504433376,0.0016783398635850325,0.0019387815269747554,0.0019343131157540765,0.002354305773593509,0.0031958657527008574,0.0033059420325778394,0.002253041770637457,0.0008653971831937544,0.0016746525018049606,0.002240140302481161,0.002087694252175226,0.0028582930171773147,0.00417515939114015,0.00441078623915707,0.0030622385241663437
1,0.0090046875,0.008778627817274887,0.00812157489377802,0.007094724119269852,0.005793127579561243,0.0043365725529615345,0.002860369883508437,0.0015187086198683007,0.0006410388669100225,0.0009379295607705079,0.0014086901864717254,0.0015871780781833162,0.0014563727614249435,0.001097379851688043,0.0007694402004253843,0.0010175048491699254,0.001680781180684875,0.0023754225855287885,0.002946760739134861,0.003313360340474333,0.003431186629633008,0.0032883486414348757,0.002904311344728934,0.002331336373284599,0.0016666363188875826,0.0011173924924521052,0.0010876291821245343,0.0015370205586305423,0.002029200376169441,0.0023659003763973415,0.002470883824279853,0.0023182866017900546,0.00191711618653024,0.0013062673335166987,0.0005544148378604151,0.00032735084379027877,0.0011176720138150898,0.00182094489823718,0.0023434481679438695,0.0026282144195643037,0.002650242682896512,0.002427264644891396,0.0020421554527671236,0.001698305000368452,0.0017345145790073721,0.0022481195326063776,0.002969992217243664,0.00366434233458807,0.00419605923447442,0.004489449495746691,0.004511516367434627,0.00426697471487548,0.0037959160107949672,0.003172668342820046,0.002508604733437888,0.001960840135370451,0.0017059233959366583,0.0017707040138597674,0.001960109235421719,0.002082523223878094,0.0020464563854804448,0.0018340507781805277,0.0014817281877857456,0.0010925019936000578
1,0.0294265625,0.02398452862613365,0.01124402460768923,0.002292761279185257,0.00674729595484847,0.0042823542697074685,0.0014013640056825957,0.00508460235419082,0.005220016592746483,0.003988960395560708,0.0025080948711679444,0.0012244295782556896,0.003076843314001831,0.0023132816046401504,0.0015366050095726403,0.005333204637572491,0.005394669510453357,0.0013606895060515878,0.004938713547895388,0.007185341819456666,0.004263111730994053,0.003937107503786465,0.008399039119230917,0.008288396007690822,0.003974259217147488,0.002200722719377199,0.003496307412722885,0.0011288876991154431,0.0037935586900008306,0.007208076639243774,0.008180980988397016,0.007594889628610627,0.006981485175369653,0.006614588301521546,0.005522793517836658,0.0028775932066103546,0.002091843406332222,0.005243776211549936,0.006177319152573549,0.004500806500363334,0.002340603409165327,0.001931122427077687,0.0011742938941088,0.0015176467235559173,0.002701416898184444,0.002484940268255669,0.0015580666763116867,0.0013228645797073572,0.0009426456980474939,0.0011305372986912252,0.0024135086166824746,0.0033579806164674673,0.003445929281840373,0.0024282687876036975,0.0023690815560554975,0.004466796679008227,0.005390826492106597,0.004234471315844875,0.0021057935820617633,0.00045449557010535406,0.001471701498178493,0.004142043320771873,0.005919795518845422,0.005621991213068691
1,0.0388046875,0.025677678005166835,0.002680741213063967,0.01021171954857201,0.003444871794032359,0.005039590636715282,0.002464581335039924,0.0036755461728517017,0.0038668877449535735,0.0026245322093187366,0.0014010082568340543,0.004219009240591018,0.00448679151820424,0.002004866738479736,0.0038969058617257827,0.0010436519352285208,0.001966339928272143,0.0026051573828145013,0.00468120258949678,0.004524196511708323,0.003661316893538052,0.0017051698111093425,0.002378479017412765,0.001692787457417031,0.0018424636199417307,0.0006513141274308501,0.007745714340757607,0.011489581500013144,0.008372567063153303,0.006086879184849806,0.0028586643348334118,0.003767487752909912,0.0037600415686074866,0.0022628843381248278,0.003383958486470367,0.004128020875227897,0.012339671290351005,0.012000114192190393,0.005170262135110351,0.001644462678731883,0.0007751650471070065,0.001958012668882175,0.0006389398733172116,0.0012244811612622654,0.0011223498811338368,0.0011746422082431769,0.004885373726141166,0.007067702939676107,0.005004349325266491,0.005888810338811737,0.00670957666244078,0.004984725018518971,0.006297893500550693,0.0045819041523166015,0.0022943862155966137,0.003391825869293569,0.003915009572783657,0.002782825400938177,0.00039517555683767194,0.0009457125914641694,0.002226943477127671,0.0032686152405726186,0.002222101588412439,0.011472953785229396
1,0.0233,0.020499844892996083,0.013399061732661087,0.00526009547180984,0.002209347920644497,0.00417019843483148,0.0036962192703576613,0.0032242378740923393,0.0035292789444047,0.0028510206650100064,0.0023356697068183867,0.00353761103381754,0.003927764002054092,0.002637913638195509,0.0008606987692473063,0.0016519276165676007,0.0017960732268919395,0.0009764947889430071,0.0020932736404238577,0.0033458844971249015,0.0033615784895805155,0.0025919180835183016,0.003191554636522692,0.0049776727642415995,0.005999163092333832,0.00541729790473836,0.003526721557652077,0.002586808411204038,0.003767887499235001,0.0038316158991813032,0.0021472480681693482,0.002841553231373742,0.005743202928924982,0.007229874502828562,0.006876038370066342,0.005764010089066567,0.005115115145226683,0.004699330751364349,0.00423272075581461,0.004085773061258969,0.0034463551109252715,0.0013096759276079186,0.002554751758277975,0.005905785225549327,0.007420986487004083,0.006279515229562695,0.0031361231049076873,0.0011128199858905143,0.003102054804563737,0.003346285662220425,0.002015011231286893,0.0003269660564235252,0.0006991449682000161,0.0012534569802464717,0.002265782089518436,0.003183908940789555,0.0032894768331849463,0.002632711383486269,0.0017838008375574768,0.0011245131073638732,0.0010409482085704776,0.0017233857435450283,0.002066734486967068,0.0015411927191352408
1,0.02484375,0.02243461638087572,0.016049452486206088,0.007894750423448442,0.0017268788267476092,0.004873061772644439,0.006154374308544628,0.0049414032596529775,0.0032062542726521938,0.0029378592220124806,0.0029576330198407153,0.002139664392540419,0.0014607041735936713,0.001918090525251348,0.002149250534894012,0.002063677923711252,0.0024175884402624468,0.002818447736180586,0.002675924655966769,0.002660835453138888,0.003674669577528606,0.004735978363756273,0.004877245073082435,0.004127947970194596,0.0035417757308281585,0.0039743451062150366,0.004464747031139722,0.004140469043953,0.0030644297772421027,0.0018629114592140878,0.0012523309204573688,0.001183748905172994,0.0011454414576103401,0.0010072549844642974,0.0006373203035203728,0.0008596592566906405,0.0019698280101149096,0.0028173553524918674,0.0027655811446668263,0.0016673964455180736,0.0015665328804567546,0.003979159205761767,0.006296202926880453,0.007687470501861211,0.007827547654633641,0.006745660532977133,0.00473883138101291,0.0024824925738112843,0.0023124963092693565,0.004193003037229592,0.005549146626833021,0.005788853995765126,0.0049907996072347935,0.0036627221242562843,0.002482178580398225,0.001723439888027047,0.0009487010737392867,0.0005372920720353259,0.0018455148890147168,0.0031056059849269343,0.003960342608505691,0.004452563385040819,0.004814436273336761,0.005136335100309193
1,0.022706249999999997,0.01991316638525363,0.012837835833652859,0.004796259515209768,0.0027017353788862945,0.004728595020002257,0.004229721253805844,0.0036135961282760696,0.0037985451795310705,0.003215536241609224,0.0028015423710832234,0.003780001784663768,0.003999187118156813,0.0025621695955244514,0.0004494137265028602,0.0016198176074286364,0.0018333375930093257,0.0007524958957162368,0.0016878135072710178,0.0029351835557555033,0.0029179020765434673,0.002196774593852339,0.003155388200702417,0.005125780202673709,0.006204869054611124,0.005619906341089057,0.003605531354171569,0.002183865237987174,0.003201543194695374,0.0032558853620897527,0.0017278982809030281,0.003281580024676183,0.0063157405821932305,0.00782203294154304,0.007427489779270533,0.006168602639305354,0.005290853394590995,0.004757924171402229,0.004362210970000581,0.004348362697671734,0.0037803009105716145,0.0017493444892702765,0.0025384565470279825,0.005851268621975174,0.007424242667725755,0.006372661725692209,0.0033720538279031296,0.0013672764103588525,0.002961071687022076,0.003080447943486028,0.001665303366646076,0.00015885092975210426,0.0011106396795289976,0.001399908591431928,0.002049490659318367,0.0028095964987468374,0.0028535475229916796,0.0021845529592840495,0.0013680180577196983,0.0006796512303661651,0.0005390577664470173,0.0014215363492522744,0.0018310017741627958,0.001292696457175207
1,0.0232109375,0.02041082593425373,0.013310066014579361,0.005171562307268981,0.0022374752555737757,0.004225992020752564,0.003725509633796346,0.0031876325594781527,0.003459753931717215,0.0027866126481193984,0.002339628060088061,0.0035918033246310635,0.003993468742866585,0.0027113872112476617,0.0009461791959784695,0.001651301376475145,0.0018005127375838813,0.0010524301387006686,0.002160036965098115,0.00339427002935496,0.0034086091543209587,0.0026634160583612287,0.003280411460248141,0.0050634305315397105,0.0060864836707228845,0.005506351727393941,0.003606144248958582,0.002585305911293531,0.0037060298219898694,0.0037598141365493016,0.0021012362912383687,0.0029138026057427095,0.005828813003961976,0.007318016379269905,0.006965049771685488,0.005848280996377069,0.0051870434232111715,0.0047691374623452095,0.00431598716546372,0.004174386408839008,0.0035255960744931926,0.0013575696099002274,0.002471197433858608,0.005831747043839575,0.007351192797451248,0.006210762853922959,0.003061140321276106,0.0010919642464978258,0.003138608583868924,0.003389967879700338,0.0020636733189442974,0.0003813514939432912,0.0006189224738514218,0.0011679928218004028,0.0022037411246955967,0.0031313886335394272,0.0032338029952185014,0.002565445428047901,0.0017032133008342938,0.0010419296817026787,0.0009971821950265777,0.0017084322062697263,0.0020497989071498967,0.0015046647673693562
1,0.022990625,0.020407048567763677,0.013791551849740557,0.005991728204745566,0.0015420929779889588,0.0034772470784318853,0.0032939385186732148,0.0028824555014290002,0.0034416365573384927,0.003104364233606763,0.0022530801465822986,0.003170435876682858,0.004076964459099792,0.0034288624798597903,0.0015575884209117806,0.0006199300250111968,0.001336412592211131,0.0006642547404114579,0.001379990094103432,0.0031908188638196198,0.004078783414053612,0.00363466730790778,0.002475782362013508,0.002869756506605828,0.00459845084166581,0.005535216007511234,0.0049570657819122425,0.0035620422268448607,0.0038812385023748747,0.0054626909070876785,0.005829250157837168,0.004661881276739032,0.0038603617159697614,0.004962224216917434,0.005752699535715067,0.005136599407295261,0.003946138145441042,0.003597998147793872,0.0040071676509242865,0.004821253443349419,0.005932528141929929,0.0062111266075992235,0.004584130552281598,0.0011513455335860165,0.0030008370921140886,0.005995831558652873,0.006760018062993809,0.005285034238846976,0.0027072453092820245,0.000929607562462415,0.0009959550774167715,0.00032116189202249014,0.0011811112454582294,0.0022118978998743617,0.002287507813212199,0.0016702338220104308,0.0014731468262477038,0.0018618146407998178,0.002118922567162208,0.002317329980941887,0.002338343095000771,0.0017755551149324508,0.000667105480372756,0.0005695737074689061
1,0.0294484375,0.024108046768042627,0.011147337499183027,0.003947328393217409,0.01088257319625465,0.009556932415136886,0.002081878015911773,0.0057940385844971794,0.00907354141719082,0.006862287555046059,0.004090088649619353,0.005958135982253947,0.005536926146948681,0.002050156159952871,0.003754417904486596,0.0057519859841306045,0.004602633540283269,0.003867107180064336,0.005798706284919059,0.0060754495779697494,0.0041266311373215426,0.0028087489868225237,0.0038408615846389294,0.004858192082067824,0.005944507827779382,0.006564829029441817,0.005662160742027435,0.00350218261769514,0.0017112212293578872,0.0013069104059812565,0.000932613009570785,0.00179976168178297,0.0032084669631938308,0.0044909549024325845,0.005399581493724665,0.005091899736639817,0.003040900816232924,0.0012323892973058062,0.0035653762704321904,0.0043863953271400516,0.0029503816784548203,0.0015853789514298738,0.0032631229683157325,0.003687534919134992,0.00213682539421213,0.001670691361460433,0.004068588831498558,0.005388141794952579,0.004985149610823831,0.003085744983936517,0.0006419820703833628,0.002404643402726222,0.004033085357170884,0.004379620000349215,0.0037273670793095096,0.0026809118181409866,0.0022474431840550685,0.0035705614933146212,0.00528212526242983,0.0059434427252662925,0.0050402295843629,0.0031953191037927906,0.002547633321577426,0.003660865582301365
