response,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31
6212.34,0.9878125,0.6212709149155371,0.05468946613604505,0.22447537694942188,0.006678705346452314,0.13846626573318516,0.040161654789388226,0.032297725758261,0.028980427136316166,0.06981494407996329,0.11093985772206028,0.1134580842420889,0.03255119201238358,0.0130421871607235,0.060983524397349526,0.10430309486599318,0.0578158782796733,0.021795932589570088,0.04703453927635835,0.026724087335183274,0.02346019983467525,0.017684476217920846,0.02294277198960628,0.040893079821394555,0.056659775462815504,0.014580750655315703,0.03383748591461856,0.030429142033251762,0.021842033838113804,0.050073501144644525,0.05362565733388194,0.03503655031079208
6254.58,1.1165625,0.574387408075168,0.16279796220388765,0.12972380687349058,0.11839884102697211,0.03936659411634227,0.11274880275499724,0.07276795313761009,0.05525530779835043,0.11499111514858633,0.048698037173000794,0.06263773639467421,0.025130376524151274,0.044435613118794286,0.07037724198260706,0.03975074567520109,0.09666964120782696,0.06190461561388654,0.014389073640726818,0.017200660991971563,0.014744630966556718,0.052766518803644934,0.04198658993899721,0.00684486806916562,0.043787655481991226,0.06148901460090622,0.0041710125794085055,0.013588066058524641,0.024928825722127974,0.03493391752531519,0.06503684106038332,0.026077674592825083
4424.316,1.100625,0.574717071088127,0.18404820645531972,0.19751545263404546,0.08730414136064707,0.008949157554046624,0.14568179976221723,0.018333400229631227,0.08591755812733372,0.03948660456702798,0.05879914356494123,0.051393788548909455,0.02864597121964425,0.05920349736146107,0.02591646325403031,0.035446273614923154,0.0075130095501070296,0.03887758713976857,0.02984533043623178,0.04907431256135526,0.05400834702947076,0.0045758012899812526,0.03067272246575922,0.05735190178062091,0.024996276331410435,0.04402545447061844,0.039239532139437254,0.031430467268569115,0.09357413470242577,0.07952195859425418,0.07427536962023065,0.033614535366118234
6354.9,0.8965625,0.6132569266323022,0.08218047497646759,0.1622554828347997,0.026836879448726373,0.1291795881456072,0.05650545539436982,0.09553734664849226,0.08702841052457841,0.030561429769543846,0.06028115930135506,0.025300609653535564,0.06817302758203575,0.020466496376093934,0.039911087398891924,0.01607995073177954,0.03896237167126767,0.04297060343046028,0.060155237547309684,0.06700043125786959,0.05054690802879992,0.025266514192277992,0.018277809142349038,0.03524287948103299,0.05318453557252761,0.01638790071879012,0.043105672639789684,0.03898770902108306,0.03879387420046575,0.057264572360072166,0.04582088829446272,0.061287430749481724
5683.008000000002,1.0734375,0.5967581275948571,0.09675112626722394,0.11774541394040512,0.15494721086965854,0.10396368017745412,0.05368307910385456,0.0243032052229062,0.03228311095292656,0.06684195877891973,0.04289831795293343,0.049304466069692646,0.033681420051797605,0.06157354434527814,0.004492556360592082,0.020277553009400637,0.03435368657436927,0.018389951535560185,0.05251624304172423,0.053702295568168676,0.031113755428480563,0.01754196892327534,0.03399414959804613,0.02227461474380974,0.037330187981056716,0.03860867953093725,0.07671423999643803,0.07979219161893916,0.025818450479156124,0.027721763187699464,0.06415788322385674,0.0740526169899107
5547.396,1.0665624999999999,0.6175152003254772,0.08494025787686657,0.1675779153760829,0.06883707916205609,0.05511690640062376,0.06946569211723673,0.01224838789044976,0.04279660822573074,0.05662948932351494,0.05471949498977097,0.0679273260097745,0.057089386103145234,0.05985781211791373,0.05341302417792339,0.03107462316008474,0.02600518277670813,0.06052728338962279,0.008942960468397185,0.03524733802334845,0.04401183695719095,0.05017305816082197,0.012859729399147512,0.023445165579902474,0.023731348189121447,0.014416152755449772,0.03536525707555694,0.017088921649161655,0.03393441998114116,0.04075743149352043,0.05440049711665176,0.007041793823323939
4903.734,0.8943749999999999,0.5445258816594087,0.06949666586943634,0.19881966882879482,0.04275160060712086,0.1429882416168936,0.03116514612051526,0.10347838329536116,0.005662110743876246,0.08236922649210726,0.030128041986016554,0.030199718320957875,0.031175430652800467,0.021232552351068502,0.03930747885090393,0.04633399958605984,0.024354959710498374,0.0490822508649143,0.03407513964690211,0.019052985869751165,0.036066404030054226,0.033987692546595775,0.04332951043505361,0.05682543452046888,0.0403932219180902,0.034270768318578226,0.054081116909536,0.008517295238598706,0.06876419067714347,0.036566492741768035,0.09511521418844211,0.10286035212277725
6215.52,0.971875,0.6297073114545992,0.05266579840951445,0.14228737710784822,0.04848628578886156,0.11106414747473452,0.03752339305882668,0.058497265559243096,0.05789603477473896,0.07965727112360117,0.03472509839085003,0.06007733863794255,0.03920887697780387,0.046203622799167454,0.0302218033008957,0.04162732435063999,0.01858258593414815,0.005717930856290956,0.04956951767174024,0.05367779038648043,0.04279843056095145,0.052940505992784125,0.05318311568327597,0.04884589678517146,0.06432341939264587,0.03749209655281376,0.008910091415766867,0.05051213037112918,0.10077608668756542,0.07308744434939295,0.023843724398716147,0.013518582377604994
4299.81,1.0606250000000002,0.5331693756960276,0.19821646533838008,0.171773642782759,0.11733945400546482,0.03785666151178086,0.07621066154385683,0.06022154917056692,0.09747612328304452,0.038800927580659464,0.007896815668306665,0.02325677529010524,0.057836819230179436,0.06457000921946043,0.0412054627586118,0.034850201195824854,0.013184389443580618,0.014833548743774605,0.010557277595919035,0.07809803082807777,0.08565613605733825,0.02247613195303641,0.035255434474543615,0.019327213484976197,0.04359758181033329,0.027221324643352314,0.032080774078623066,0.044136635215991794,0.05547527585115476,0.06253752023762373,0.035163407702413045,0.05079340184022847
4889.076,1.1568749999999999,0.5741334280507864,0.21922281923468126,0.16978626155494247,0.14055883884495557,0.041755554860941665,0.17548823121989607,0.04923847762052278,0.13679440633153633,0.06343913231911276,0.07350609573539417,0.048168755621843404,0.04907713998240153,0.046093698844110374,0.037570787480843186,0.014924336335759713,0.026346548635447525,0.0008363024901526688,0.036599567001569,0.028734445116328427,0.028674642523610426,0.03306682304286216,0.022985335525198082,0.021884372874904467,0.011481360825378184,0.019079347117744085,0.0537921706713738,0.007400046779496667,0.03292851393319669,0.04693315518242052,0.055073922762705646,0.059927240813629226
