response,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31
6212.34,0.753125,0.5366079622166542,0.32161657320958503,0.19977956905003147,0.09301950960106933,0.20416710192250082,0.3865427337997675,0.1376979534832112,0.2397509354770039,0.44870691468772383,0.5825442896899847,0.5640453829981316,0.4767432506651367,0.264511504679527,0.5072526285444149,0.6953613510718585,0.46637942238589375,0.15274611924136028,0.40054227167835493,0.13267040356442808,0.10979749569277539,0.12609905072930067,0.36008354915701807,0.23063333408994063,0.33738417670054044,0.31892724083519236,0.047067914633418355,0.6021897382696251,0.7775763250115131,0.30894657268744163,0.14727653854293388,0.11364169050027773
6254.58,0.375,0.15385990690700438,0.3883521997254682,0.06808218985073457,0.32987802504899,0.3607723202520721,0.026680337660537543,0.45681612646036995,0.3045570886379621,0.3792906985479168,0.6254058437955117,0.13707747335054316,0.27542419394024725,0.1683808151212532,0.38572674697390635,0.45706611290626065,0.28065910149147133,0.3968417566977973,0.3405168672222522,0.22522982765436,0.2843450938974473,0.24634723589456167,0.4738058899984473,0.26231827541286074,0.3766874264697038,0.2834854474456794,0.42366714311644366,0.43620665454427887,0.23933735512576143,0.49436807437939617,0.3642499544948978,0.3769169339836678
4424.316,0.39999999999999997,0.35719435438014235,0.38464161775675226,0.3183112831898973,0.2447998471174696,0.10821525385257817,0.06329411750407869,0.1488872009141508,0.2674010999014787,0.2017647962987931,0.3429310623521973,0.2013180365709689,0.24775806901008499,0.2053367628100643,0.3554096249227703,0.1545225986607455,0.1640550593550836,0.19071369425272744,0.3448623019007873,0.20269686509060086,0.24624907290340947,0.2119718114658776,0.4855133262071612,0.3915739880270414,0.3055805364735774,0.09812741083405878,0.31324593792112715,0.3543333334756324,0.20692025803644448,0.19071991460024665,0.3780386894802697,0.2218583351045737
6354.9,0.10937500000000006,0.23606411440994837,0.36480978736508385,0.31947272170807683,0.14084848655197682,0.016069499124445663,0.09176744837371253,0.13534554917469446,0.07336980451411731,0.23426298000769114,0.313814602743413,0.28139296798564045,0.12776368138197733,0.32205058389463925,0.2966213233185133,0.22282164712718505,0.4020576956420558,0.009992679080758883,0.5996714028696145,0.7391644769274703,0.37298602902053707,0.09477042842134845,0.2507910624602597,0.42308308370258607,0.3071219676863904,0.3000409577156461,0.23368824562705023,0.07845259500079228,0.10529366178091301,0.36167100283293846,0.31224144591258546,0.3190741270848795
5683.008000000002,0.41875,0.22613732912499399,0.17918651099147803,0.3913891831788346,0.44282397572221205,0.423799841595133,0.1365451831944101,0.16071308521614244,0.20776050680594718,0.21242258132506675,0.29155906028655143,0.4799737706590549,0.3667651785571494,0.15341070518900457,0.34330424171969226,0.0579125086801078,0.31315556238074393,0.24115220449520613,0.2444000195066474,0.42487049662383275,0.19198450516717153,0.24479295632627446,0.13729932986044086,0.2852143621815916,0.22810279330103778,0.2501444090708311,0.35742580285897596,0.35140495885515627,0.31079684699049365,0.1289550193338346,0.32603288046274853,0.20442558905556002
5547.396,0.26875,0.31082518190513253,0.15866866081365738,0.12470372448709766,0.14974314979839587,0.13222129595643195,0.1738048549359694,0.14487928670986708,0.12463486079365411,0.07198518619711763,0.12416315687576447,0.034079617336589374,0.18023144217907436,0.08280256108903507,0.18642722980523296,0.06995045186532292,0.1505199322349037,0.0785248180349798,0.09211308892889206,0.12743751418646404,0.10113956730653231,0.13135253700526808,0.08639411145936318,0.1545210234456143,0.08955913674743893,0.17442422067347685,0.0346550656211386,0.11223154678728003,0.09111478619605924,0.043528065162798765,0.16186735223014578,0.16585526021063182
4903.734,0.6906249999999999,0.549648877042984,0.19137492575559,0.10806255590842896,0.057099573674468065,0.3104045255480898,0.17744661339942996,0.28994023400254293,0.3192012264709625,0.19165902580719393,0.5066322095292703,0.3371386567782096,0.09594134514403334,0.24815421349925879,0.38009926690528656,0.37883986878101256,0.25204243814286514,0.18435093218317986,0.1712199160237996,0.030040263226636898,0.09278121074309731,0.06732859203778685,0.12022525639116789,0.13213120814522455,0.3469808831469442,0.2124564320879936,0.2944068989129767,0.34476710549345096,0.4112442782716769,0.5231139432615147,0.39928876731708113,0.5598418991063167
6215.52,0.015625000000000028,0.22501231604931268,0.30590507855143145,0.22466146189359093,0.15189664391461982,0.13063867006643035,0.0640160741652978,0.12702632782279435,0.23282787834426683,0.26121444552760686,0.14648475144757042,0.18953223500176636,0.394204023119513,0.35616338536600867,0.09852199587471486,0.272408990158688,0.4710879197400417,0.4640182579273428,0.21614498264029328,0.1432262859962175,0.38462421913748773,0.3543496563408928,0.0728028962364911,0.2480617957492511,0.30257709400367244,0.08832760658043044,0.1653516795706884,0.20700065228715275,0.08547365252955726,0.15907264855224587,0.17048516336992572,0.06279829328069615
4299.81,0.25625,0.16182920492722322,0.21416577202238024,0.1379807404893659,0.10131775578724357,0.42208991476779745,0.36717082576754845,0.06532029349444202,0.06591619154567041,0.2872758642080109,0.36541632407793917,0.46736691504055417,0.16555673191196715,0.3405401033971501,0.07753860263483782,0.46532976441181334,0.4468859264398466,0.20589715326273658,0.13547845435844869,0.05693368681927933,0.43254545853306325,0.30956411976326403,0.17620953448700677,0.21404822934515838,0.21376182585324835,0.17825260528756962,0.3489226371256365,0.07410097552922552,0.40744491306591074,0.19534132692994335,0.10247469765677342,0.15690770750790553
4889.076,0.21250000000000002,0.1568377683009748,0.1921607075942798,0.24968999145233425,0.03814458298673123,0.086284609437707,0.33749421064720925,0.1701701064179542,0.37408182965925746,0.2013807538696867,0.29464307855733196,0.19620261179427884,0.18478435805345397,0.2230391906586642,0.48206223442534823,0.24741698986190072,0.13184389443580613,0.11579809926919056,0.1561852783337356,0.06090324703610663,0.20204290719366014,0.29722430538885863,0.19198191264923056,0.1250553227227534,0.2031593517876602,0.14919426247140669,0.14004766310808683,0.15348403577180342,0.14785007764717384,0.14154481727576534,0.254121791157118,0.15513498662414915
