class,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63
1,0.1484375,0.11312028788727667,0.029905409946710065,0.06453658400755322,0.1079530522111506,0.10347762730595325,0.12528439307983988,0.1970896814100621,0.24249597835314504,0.22384597177496954,0.15072156344531115,0.06344540058023841,0.023556645036598493,0.05242439819013283,0.09956715081206258,0.16133766748951603,0.20822364194968004,0.22222089032953554,0.20439875326076462,0.16259747098269792,0.10223989475216372,0.03860599402634809,0.05136749550362257,0.0842936467968381,0.09514986655675307,0.11968896586048897,0.16387545751690769,0.1852387003272746,0.15841792637496308,0.09729091653801901,0.07052893467957935,0.10581539647719833,0.12843902067226298,0.13230054639657418,0.124308326831077,0.09361227131412343,0.0727080336820894,0.1485528982810671,0.23381847516069534,0.2630979717243131,0.2165673600390851,0.11978806556628838,0.07506632090113302,0.12346048987211772,0.1259983975911363,0.06877028208253162,0.043121657720974656,0.11401932088725968,0.1481571197098251,0.13161609084089726,0.0804293385209548,0.04538963514304148,0.08472356171691016,0.12088560774980085,0.12422048557315278,0.09456714925665967,0.06757924102477306,0.10388325552746004,0.1591885045074198,0.2023701809559384,0.234052894661849,0.2553299575958134,0.2595545600129466,0.24779299604674265
1,0.026562500000000003,0.024912042244687974,0.021039100823928143,0.019611694484447644,0.027226150096336638,0.04242637470708408,0.061084160924476744,0.08056606802564538,0.09888586615439146,0.11440221128459087,0.1259162532672735,0.13288741813814312,0.13565322209410405,0.1355496356515951,0.13475561054661742,0.13562030046769463,0.13949067521182462,0.14577547293556972,0.15211018715494776,0.15538751115350039,0.15276883312799003,0.14227867357777946,0.12305836071400748,0.09541771527620502,0.0607571431323379,0.0214105675108929,0.019901597594102868,0.05952968039106238,0.09447122455864085,0.12182873275072595,0.1394164392103772,0.1459698778952369,0.14129182179535377,0.12630040016104616,0.1029895031454864,0.07437210287934276,0.04479838436478767,0.023747702596371555,0.029493632700297014,0.04442773840385086,0.052887079391123706,0.05157456167976403,0.040243392038763884,0.021618770532169478,0.019471632545285437,0.04855226557630413,0.08187813773934005,0.11296055034544449,0.13799756552725578,0.1541224423284755,0.15953900941595744,0.15374957407376363,0.1377462582359802,0.11423676798474426,0.08821739748015606,0.06835912470351553,0.06519731583255066,0.07695131588435941,0.09105340594855717,0.09905723623661557,0.09736443815806364,0.08517836451758301,0.06365458093720587,0.035836176847588885
1,0.01718750000000001,0.1251175360180448,0.16080203286770045,0.10950213377699658,0.11383564607675456,0.15368179007412217,0.11324523821051147,0.062340609555551846,0.1439534191547096,0.20979044982388287,0.23514649632284418,0.21772147263130545,0.1524854230516899,0.07244438349936538,0.03998298713694774,0.011860359860940618,0.05040826052128525,0.08625810942517292,0.05618221054995045,0.08208628269946473,0.19384798263143863,0.2619659495044707,0.26044817980931934,0.20738944982044227,0.13131692465587255,0.07672669663431732,0.12023209881838107,0.16737958897560368,0.1508146275444694,0.12196449296876864,0.24011078040323697,0.3677433244615732,0.3770290160004267,0.24848469364012882,0.11921194191617576,0.18291163421765247,0.16957897493767707,0.046455397488806276,0.15523982173824336,0.23867960790902243,0.2071899382724169,0.12017866662358986,0.04988723626930187,0.09727150074369618,0.19786343801000114,0.22983665338518422,0.15383762934710876,0.03847638732122386,0.08433461675799703,0.07805118839042917,0.022506788657917002,0.020880784462590136,0.1082096723725568,0.2656857309490287,0.3589524458961853,0.28488731666320366,0.06245422136464805,0.18599368896069232,0.2900859101194088,0.2066721862992138,0.14909779810698912,0.31229758921219614,0.3789876186100798,0.30257372964998835
1,0.42656249999999996,0.3018601930789478,0.18980521591587043,0.22150272365118182,0.11944188118560639,0.1349355527811207,0.057480176758767286,0.10204206407072386,0.11646080338941002,0.21010171922505602,0.30391967423450844,0.21058636305716072,0.1306407833854893,0.1381789193086157,0.11059080329768922,0.06562957246176497,0.09608239634024662,0.2528476406873247,0.3218274851852106,0.1745709518365891,0.08376693891492658,0.09631098800716284,0.04213660825532866,0.048683678088755525,0.06152584318244086,0.05964565573559074,0.2778513005528462,0.43598112701615516,0.41289753881230773,0.37716598011551994,0.13652607224072483,0.20821817364653128,0.21712004348113506,0.07803122206541382,0.18741543350268114,0.20651974998639352,0.5598167241540734,0.5260112658628361,0.18875632870179812,0.03329595600780241,0.017868620231687372,0.022773619218952403,0.027601289392448002,0.0042684927693451315,0.15370744140968473,0.2219813346853944,0.15082216006625176,0.2526546886764626,0.26065499165758504,0.24142235766896394,0.30206437612601233,0.3084733105312046,0.2746008035700162,0.33208124698558866,0.343602558015065,0.14816762045016663,0.12553843507308274,0.13360035969848075,0.02155943225053347,0.08074618799869865,0.03914039300036253,0.12103464141113551,0.0730924020180736,0.1968347782401358
1,0.034375,0.0792694159073408,0.15651325058613696,0.23625653016657108,0.28600121039206106,0.27459900920315267,0.20003999400341446,0.1139632490738205,0.10621529004505785,0.10597991025935684,0.04499162463398093,0.07888164579599632,0.160676568205604,0.17519273041564803,0.1398391722028376,0.1577080534577696,0.21538372100013403,0.22226620068273598,0.1739304783119859,0.12806294930635953,0.10920798105609487,0.06505527914648937,0.05066156194210441,0.128977550694537,0.1653370189009613,0.13955468738828952,0.08825679940984098,0.0725830412017682,0.06640230054715308,0.029586256027191827,0.02573777083568598,0.0793409011471123,0.13614388069244976,0.18459338679268694,0.1954671856762277,0.18575773259497874,0.24593555692353336,0.34428218799772914,0.37003177236654333,0.27787110805458926,0.13077976797387966,0.17941566319448424,0.2674345243801402,0.23527458293557277,0.10943306241688032,0.09065680341028064,0.16971253101529654,0.1679629689316627,0.14897596149425052,0.19777122049251333,0.23258523229606148,0.19862946219105665,0.12419561452878233,0.08735519543564277,0.10600930946724532,0.12965005512101493,0.15104234796998356,0.1474735543695837,0.1064204218671277,0.07233547834067186,0.0939697715344455,0.0985467128335413,0.061691496734262455,0.01483622846938013
1,0.228125,0.22859008846122206,0.2275604980108711,0.2183027412237979,0.1915350342546181,0.13980456990997558,0.06453944623770752,0.02028786569182179,0.08608414439909567,0.10914905175907028,0.0795485062657377,0.03641840581517999,0.09327321520231924,0.13749086422975196,0.11992150082633825,0.0406452561987872,0.07299171284869642,0.16367600094396273,0.19219600293678504,0.1479096064395099,0.08460539436324002,0.12596662859071575,0.17108256972677938,0.14013713614309073,0.04243771338043873,0.11451087763485003,0.22611863350661834,0.2683870963791281,0.23085843152178734,0.14403897500785043,0.06795489187656344,0.052177340588833714,0.03782412011534439,0.05270740678360981,0.10514044675200436,0.12644396507993952,0.09897755792823436,0.05459721842697517,0.07255581300545405,0.09002063780305872,0.05902066856640012,0.04460351701743435,0.11243524294740144,0.14884155882771047,0.12733192544180102,0.07401939910681853,0.08085128518013375,0.10998772611904384,0.08509153442272294,0.042442264387715936,0.1212533558574528,0.18693874378238012,0.183116728967607,0.10916815199924505,0.0499988079018404,0.12939650583012982,0.1683457082853333,0.13653009974301564,0.07619865665400584,0.10796920031854126,0.16408450469467123,0.17340227628105712,0.14165884852907604,0.10286345279821317
1,0.03749999999999999,0.07951440661433502,0.15454976956816147,0.23248616953023005,0.28066648835045893,0.26809757756883174,0.19341825932319445,0.11182199228446507,0.11348431481260936,0.1158436020957237,0.0530215477078888,0.0677635279601124,0.15030510258355997,0.16751766028614937,0.14000138086794986,0.16793313232988658,0.2277631008117762,0.2347090746952645,0.18608044444136967,0.13811561245431536,0.11580302601982094,0.07222087095361475,0.05853792414974262,0.13205724329206628,0.1676618871626688,0.14258491956703273,0.09372521578048422,0.07908343066910478,0.07141856216318629,0.03317740803985048,0.022159202260499763,0.07661732190262859,0.1335000585205864,0.18139861221146947,0.19160157306637207,0.1830375722834291,0.24749351544098194,0.3490721192861705,0.37692517738457015,0.2861607434216496,0.13665966342593602,0.17187739280284658,0.2570476931874896,0.22434083722623924,0.10134962456821583,0.1020850140005286,0.1811498562931979,0.17544779761323379,0.14546848209699814,0.18634520960735476,0.22033383376177273,0.18765070781509824,0.11708495627513307,0.08983059503278726,0.11255143432158421,0.13532079822699256,0.15538189092321855,0.15176448626303687,0.11211260335562129,0.07865535589374321,0.0962552493433958,0.09850055585020327,0.060657103295714526,0.015140005308118924
1,0.029687499999999995,0.07702345105702814,0.15504669633550616,0.23518790164600845,0.28534498553154763,0.27454483289061676,0.20114816863542392,0.11762179411258258,0.11061802241420135,0.10901699278785378,0.04541711889101258,0.07505736922225313,0.15797863878111654,0.17363844543106047,0.14091533091712014,0.16182473011559506,0.220024390092185,0.22691270549476986,0.17826824629027468,0.13076051957912604,0.1096128349915735,0.06528303401976497,0.055345861713489375,0.13330786660667968,0.16980857593513846,0.1442376343367084,0.09223695024817669,0.07279763857441288,0.06377475393965047,0.02538827055844408,0.029970233810092665,0.08398953321008998,0.1401467562280697,0.18798915128036103,0.199050555916876,0.19032217783429412,0.2502191519253992,0.34766955581623943,0.3727442985100606,0.2796774647076795,0.12922438297519756,0.17483044402399972,0.26354889045973773,0.23204538554885198,0.10808144787926832,0.09534041590570047,0.1735207370588987,0.1702327880273566,0.14754637178548988,0.19371107424678558,0.2279799813247017,0.19394445841171443,0.11985197592933552,0.08537355093893674,0.10553618874434434,0.1283072443065433,0.14860442498704754,0.1446504699044096,0.10431076431505527,0.07386992348636547,0.09800884060023614,0.10294525404298589,0.06602675426069754,0.01755202804726023
1,0.034375,0.0754217171921487,0.14903070408930413,0.22873232027983922,0.28500215025434106,0.28654809529442854,0.2241947728603765,0.13022762626639536,0.08642006856927419,0.09107853838199241,0.051847940042573024,0.07329112611759551,0.16370078093989368,0.20197683456986204,0.16816427505079662,0.1205595937578224,0.15385919364118195,0.19207814913077478,0.17924611629091902,0.14849235064357216,0.144336095787715,0.13056689897887605,0.07499219374456911,0.059787182765898075,0.12248815264111419,0.14541339272286385,0.12421131073128125,0.10515246601822172,0.1104132080326038,0.102293818461673,0.06997483010248343,0.03909438726219118,0.07718180647017793,0.1604564358163295,0.23586349407470555,0.25712293394239844,0.2174076951152748,0.21049226247483752,0.29984935631706094,0.3607354970881177,0.312424946306103,0.16742489156233795,0.09404868198623137,0.1995050239161948,0.21922077817388094,0.13890455529238058,0.0843693692039728,0.16250652864305226,0.19417595540407487,0.17247977856769614,0.17572930009266174,0.21162138943510048,0.21322178753873117,0.16735052677340007,0.10646980849826444,0.06114611454763454,0.053371946157861554,0.10091984754761688,0.14314972075536095,0.14099393411587022,0.09312502324869225,0.04049672842093548,0.04892009742526659,0.051632436400990495
1,0.1390625,0.13350549259013855,0.12260304088570638,0.11064127921760858,0.08532933471099262,0.062402326469203,0.12479399553089468,0.20546289013909835,0.24080119383138984,0.21727017418097633,0.1669331276583786,0.12823723469517534,0.08471972136679921,0.03512225639562845,0.09336091117730316,0.1428394559634908,0.1544562590277229,0.16540041300344108,0.18000307300427598,0.15834450087349097,0.1088950376806616,0.09769938096042334,0.10161450041059687,0.095738956044439,0.14611583843247877,0.18938547613295656,0.1559081581012206,0.06159640104307675,0.06548477150957861,0.08811703551695982,0.0476043382451588,0.12166299889838762,0.18106806601731296,0.12738608329563864,0.02714447059387733,0.1899091971353205,0.261370817644505,0.2109382678924961,0.15914759477192456,0.22031315837845775,0.21549179029764381,0.08461424753834207,0.10010779264142573,0.2182626605759562,0.19545507049406183,0.05665047084211746,0.1207146960289493,0.19494795074742002,0.1372714805036391,0.06338810815024881,0.18276178359166648,0.22949255000739233,0.16440800678110637,0.038077735765356155,0.07102813713757589,0.1085625772849933,0.06539926030061398,0.05087349197443272,0.18344252583739135,0.2996649537260793,0.34313588937393996,0.2914586110405308,0.20197656708029554,0.2002275047416201
