class,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15
0,0.375625,0.3607799999802772,0.3182015977304151,0.2534733887021832,0.17499053047388347,0.09273821148011317,0.016858428099111967,0.043879550496660834,0.083125,0.09801567466519773,0.08936378251541442,0.06145057159365017,0.02127282290785251,0.022767248715103414,0.06183011789068412,0.08861305869017448
0,1.138125,0.632280125119122,0.11858269673111242,0.1614001130401393,0.14049355444303116,0.08224338847090772,0.11419393525773967,0.03263668117463504,0.14579121415572344,0.07427114726482185,0.05436196002060518,0.046732987275998526,0.010147285842186063,0.12392954473646377,0.08676752842536362,0.10355982092659104
0,1.233125,0.567880948182957,0.22824057266547573,0.04839531859160167,0.2139910928486696,0.044946687681506,0.06910754466525197,0.09851578967941375,0.040586520237635586,0.08104777462400192,0.08205563146950062,0.05848301901627863,0.12496561899751484,0.02688910478871185,0.034938504601905826,0.08052733721194347
0,0.7737499999999999,0.6067971276097346,0.23303844923741876,0.0852560647137117,0.15993169445192804,0.054131543209842925,0.10035580552019899,0.0940779014517215,0.018135772660683638,0.08403973624593462,0.04186388771965158,0.0654704811793854,0.1124929580450933,0.05552223575277067,0.04131232722090828,0.07856363029503736
0,1.26,0.5841929112583889,0.2383157814432223,0.07112931939385088,0.19458126444361942,0.015884494632077126,0.04290262119426024,0.12533155612228497,0.06812786691215277,0.10803182482699605,0.07231902063119179,0.05010436054574824,0.10758284727372783,0.009606657375480731,0.019698671648447772,0.09487010193515522
0,1.244375,0.5689567212420147,0.2513210364115166,0.08518924074782751,0.18946248537163973,0.015535986910694561,0.03111166594943679,0.12441365142964562,0.052503720106293415,0.09618715871221803,0.08784641183016034,0.0611495826600268,0.09501676371462671,0.00773812484560005,0.02970683974201335,0.08735945584908125
0,0.26312500000000005,0.2557166178695906,0.23410253642529258,0.20007076994732986,0.15646557799184657,0.10707143603674073,0.05705274228881187,0.023552905240055346,0.049422445558673034,0.08265186674509267,0.10608042242709784,0.1170581340755427,0.11514498101818152,0.10141240232074683,0.07853418691410421,0.051986810092966726
0,0.34125000000000005,0.32375232366528134,0.2745247883380692,0.20265564159613506,0.12110392698510866,0.04412812734914589,0.019501785742012286,0.05583966878839155,0.06826533710456574,0.06220902043196711,0.05321253299337564,0.05947902937702926,0.07558787183659475,0.08616595466404552,0.08554529369427571,0.07749177191770315
0,0.290625,0.27814159436558367,0.24237829440257513,0.18815172506956315,0.12272653567754298,0.05496843341501594,0.013338269665509503,0.05830381295130383,0.08834635320713582,0.09786992676088534,0.08809600596430107,0.0645805306516165,0.041494471807564555,0.048051116637209415,0.07470698894994102,0.09639303007400923
0,0.31062500000000004,0.29662173513312146,0.25657074397483254,0.1960897425334486,0.12381883858402648,0.05186937430715626,0.03344345113771374,0.07881350441055006,0.1079369752448159,0.11340062988655432,0.09596835992478993,0.06069470555305864,0.021235029119424233,0.0443842175732072,0.08608281074376153,0.115252873026528
0,0.265625,0.25511488600357324,0.22493740989795144,0.17898801472593834,0.12331509159314194,0.06625178300919239,0.029115569441593752,0.05321607138871402,0.08320954347308968,0.0995174724645183,0.10077018037462822,0.08934525846623921,0.06992483060669517,0.04894556708104187,0.034176066066146385,0.030180133281602305
0,0.290625,0.277755163055186,0.24085193114181216,0.18479353327572487,0.1169741182317587,0.04676406836813448,0.02462508067515384,0.07461658605054262,0.10819000935853551,0.12089864601637063,0.11334837449001753,0.08938806572162508,0.055683475231908225,0.024008347376715602,0.028342303496234764,0.047960106397679454
0,0.59375,0.5208162992090565,0.33376195714719,0.1116942246753336,0.05877268190073888,0.12463318078634775,0.0892467180753116,0.002942493936467824,0.06958021450096288,0.08712277495265743,0.05977025572815481,0.06354723841288827,0.08683941709957847,0.06586133683579247,0.009006708846974638,0.06454726573385139
0,0.39749999999999996,0.36549366105560144,0.27803992883484685,0.1585784117507197,0.04438010615223559,0.07068056851999688,0.11806112980330202,0.11690557099243795,0.07525996611745185,0.01456045551866173,0.04750725967822479,0.0853015161174958,0.09379548857976218,0.07761764597642001,0.05325343069649966,0.04203285947493038
0,0.51625,0.4476037878710893,0.27320010735652495,0.07130116102681255,0.07575052514056066,0.11768091336179841,0.06502983766612991,0.027150100884065536,0.09267298015063506,0.09591664561733002,0.0687238825647353,0.10182586808423906,0.13416750888694806,0.11055649394658051,0.05836715273789287,0.08258976631913825
0,0.355625,0.33408211486625744,0.2739210907420482,0.1876792149859729,0.09426342276145876,0.03349699625347483,0.07010717091475147,0.09536696059724828,0.08701876593586007,0.05017546065829511,0.0034395323931692796,0.05591615832803433,0.09454430643510213,0.10833391201070199,0.09388198842127686,0.05581390284861712
0,0.429375,0.3935049523281352,0.29547020766382565,0.16108819577064445,0.024624303329544624,0.0814015855465094,0.13559286315441443,0.13342426954837508,0.08834635320713582,0.03818701171613724,0.06437917393352206,0.09716521759459558,0.09791124774781791,0.06958594375202423,0.03061970457599698,0.023985118317700064
0,0.72375,0.5320466926540754,0.127934684121451,0.15242757721549602,0.13820015761728735,0.040071439306651455,0.129044769293209,0.04420517324565037,0.08875880238038368,0.11591813206612815,0.0558123567277986,0.07880035529556699,0.09227555978999495,0.11239200644780316,0.08672597623143816,0.009879802655830041
0,0.34375,0.3301399001548385,0.2910793587190555,0.231622389163004,0.15938563059171318,0.08352307766230009,0.015448794746040873,0.046021288867177955,0.08375,0.0999803432422966,0.09510561511687764,0.07292972338058967,0.0401477989543878,0.01329050000546359,0.035990465985291716,0.058186773887064044
0,1.2325,0.5732027779251033,0.24200613866975348,0.09473543726569172,0.1891880155109448,0.005269634809764518,0.04658440960508673,0.10534053974223523,0.033130895701746446,0.08296769537407006,0.07007608038815621,0.04885215125645334,0.08083599004793902,0.014632156540703323,0.018685277234609995,0.07712880640661815
0,1.244375,0.5878091660064713,0.22564317245781793,0.07977260014004625,0.18946248537163973,0.008403969664089546,0.056582818085767275,0.10983734120397487,0.052503720106293415,0.09919697712829231,0.05684514639505604,0.03920728107434518,0.09501676371462671,0.014819467528982569,0.019541244893021968,0.08220009500191285
0,1.22875,0.5726691965900863,0.2383157814432223,0.09252834373781134,0.18552218062517442,0.007725051824274256,0.04290262119426024,0.1087887826238638,0.036880296229829815,0.08614600743545582,0.07231902063119179,0.0525931117451689,0.08349001734387265,0.013682372895034801,0.019698671648447772,0.07340431801593372
