response,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31
6212.34,1.0843749999999999,0.6791279620170498,0.054279746046684625,0.18396534153745756,0.048731492226118785,0.09960598693471927,0.09196225466278779,0.10714089815485171,0.06725437587913774,0.11335704997576156,0.05215432446601599,0.04317735671753415,0.06672413530011648,0.06460585717854563,0.07154703689428417,0.09742420279014374,0.07868176607384958,0.06257291291576174,0.04182028596636607,0.04514651829831868,0.06862691857658633,0.09145490871609954,0.043924577265463116,0.0065639496380927465,0.03799533918926967,0.03343135988113654,0.04881546798623839,0.037961938267959426,0.1057977550827524,0.08256981912099555,0.021274306489559747,0.008999429256085717
6254.58,1.2603125,0.6586746156275421,0.17861634796572823,0.114793785768795,0.20851583835872872,0.0761583064008179,0.07842550784946647,0.06702407607328591,0.10991604955317057,0.016821916219246814,0.020481071294845814,0.04686472151756573,0.047863077689195274,0.0604993261766769,0.047411654616442866,0.01785482727037405,0.11889834484234839,0.08756607276314946,0.024614601427208352,0.060367606593437886,0.024331133075286497,0.05992195989409447,0.03795614389377059,0.07495468486172213,0.08914691799566012,0.0988923676586178,0.052657932431817774,0.07528711825861147,0.0966528971937586,0.030700033069386918,0.018632676200345245,0.07181061609567427
4424.316,1.1378125,0.6155831648188661,0.13811859675253788,0.1527263267038312,0.15223869038557925,0.08868607362636743,0.08772411250655877,0.0029539505148825484,0.07052963395190434,0.04491094549242698,0.11200836903987496,0.0650425027022119,0.02703047713521934,0.028594006424978325,0.06901630223803365,0.05514975871846608,0.0768705537332079,0.05262156944037013,0.026847552289864976,0.0454633543257353,0.051997201177055564,0.03392195329077504,0.028064577548689684,0.06332004356699877,0.04040788657069781,0.08862621966921903,0.03627080238900739,0.014364998431843327,0.053898433653297786,0.059153087106694806,0.06894359777075854,0.03860892869467872
6354.9,0.9921874999999999,0.6683837111150314,0.06692195551345848,0.20614437357929216,0.07238401151998647,0.12542018278695563,0.05596024758501807,0.06997190201360158,0.008526388500938157,0.135814785961258,0.10879078816786408,0.036873341474492796,0.0689225669693574,0.01084437184079284,0.02690330846115628,0.07423982166414721,0.12900498112960598,0.048814172136383435,0.04702342202999737,0.03814112592148757,0.04010985316372388,0.028745387176726367,0.02858549476367264,0.02240231669009752,0.025817794476505333,0.023458548702055357,0.06244440718386448,0.07337172060896016,0.037773336400342264,0.0642220275282867,0.04398947027752782,0.040967945278350695
5683.008000000002,1.1565625000000002,0.6442949145439446,0.18232696885119146,0.17769074318745648,0.09097740125453344,0.010308839943626186,0.11756505874499426,0.049933633918600104,0.10318467588926201,0.07085067896360436,0.0724821025401544,0.07634009204525077,0.06083327061526259,0.06546381089312145,0.041925736316626425,0.057953049663082644,0.08513832953640794,0.07122985335229659,0.06973204867118477,0.08605961028955487,0.05072586908789046,0.013436528463404722,0.006660167025937457,0.04320971243476009,0.038935955094590274,0.10000213759660515,0.03147604012853699,0.07801784299890155,0.07307754427661106,0.07672204644401667,0.02940296836414374,0.06803391579018128
5547.396,1.2418749999999998,0.7022134384490037,0.14836596048758044,0.17110531575137733,0.14300151475828882,0.08690046676525277,0.1082822476372065,0.06598085343435996,0.09096069200498831,0.03150860203157414,0.04090435508547816,0.0555640375498391,0.012992669755486791,0.08525629359587863,0.06888885292761121,0.11791153626096448,0.018312606654979496,0.06259181276023423,0.04748241897402977,0.0761784328527841,0.030062884356763263,0.04925792954470349,0.05798899954998355,0.02806829793548551,0.04322881718221841,0.03820323943397921,0.02933263537098273,0.06703351472444476,0.07080902339117272,0.030380073738805122,0.053065512476100474,0.03429552855504396
4903.734,1.071875,0.6813311277728472,0.060429667775448406,0.18113916040000105,0.04930574065565811,0.13130994683884575,0.021493242997588268,0.06713353991734508,0.10965992617299504,0.10192169023429364,0.07555092061733307,0.10770242024850302,0.045354945359006395,0.02886332624762922,0.09025480676181367,0.12369335436507602,0.06156329314209886,0.02632061860939764,0.027013979025870688,0.007224140736776748,0.03262336592272146,0.02307003372533348,0.061398682895914734,0.02976939773065765,0.0227952290344553,0.03833675456845888,0.04261446543839324,0.04998253991324738,0.0836469223328076,0.09860005125198326,0.09175206002860847,0.05968535807324272
6215.52,0.95,0.5981032402934736,0.04186780605508932,0.16654017105399752,0.16288799501108675,0.16526083911923128,0.058792109528260215,0.14477807563129175,0.013470861318356129,0.07670117924474493,0.03963465497155394,0.10587043931588301,0.054478870470803874,0.00969510642618732,0.04778173080200461,0.05749012105267294,0.024080756061635594,0.055608458547164515,0.014820737877683225,0.07456434828952524,0.09581707517423403,0.04528485710014636,0.012123875025450452,0.020610577587707332,0.0360687921941062,0.023532953817020228,0.03842387608448402,0.024754882972618217,0.05295827941454231,0.026005995835308812,0.09518784391913497,0.06962396473543003
4299.81,1.154375,0.5941792347707087,0.16378508959966478,0.11663937117436467,0.1338009935616634,0.05985382776225308,0.17937517189116384,0.0668051419079524,0.1276456722839234,0.05698560009501415,0.07848505774671301,0.08719302520852858,0.03636862626494616,0.02290262467278677,0.051023510577256265,0.06019567538545434,0.046456464835370324,0.04398519563488353,0.05115107988774967,0.035636097541508066,0.07687695988159723,0.08458640586651431,0.041125102938519856,0.0401509139591375,0.08486858133128668,0.04449263679414256,0.04485699987320895,0.05152916180078262,0.036040604668563465,0.056676302495082286,0.04962566583635006,0.0906909158598304
4889.076,1.0709375,0.5516759222490351,0.17351432649816131,0.1388536825709326,0.09893924838795366,0.041113140780886265,0.10925549799838617,0.08382757655369852,0.108154040909583,0.02864707891819508,0.0116917722598028,0.056342581159091944,0.02243965819060081,0.03902820219227483,0.0757863297862407,0.0757526597448348,0.06739647732819569,0.02891170685574792,0.023195960901137312,0.06109539647826964,0.04435758661302527,0.01438424358156249,0.09686870041967635,0.09147414013990048,0.056352062938531795,0.09576870172124909,0.019085536051566446,0.059719559974751875,0.06225301802791385,0.04067843164863052,0.06769684391809144,0.016843980770553234
