class,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15
0,0.346875,0.3397230208313279,0.3188130100061001,0.2857383171825056,0.24301172760222092,0.19387157580082987,0.14206290791064666,0.09172270908113803,0.048124999999999994,0.025766944662415223,0.03941186169237851,0.0556171975906205,0.06301651765834078,0.06103864368069459,0.051717139371414346,0.03953278157198285
0,1.01125,0.5711205747568334,0.12456850540949785,0.22991415510713928,0.10755562845207463,0.1103881273951488,0.3038269735497002,0.2833523124528634,0.5688207373593196,0.4536870204120494,0.14616706665843887,0.05872738910352444,0.2241558593663776,0.10627689550880978,0.3086981474323115,0.319802441342044
0,1.9425,1.1064818241703895,0.45599712871998244,0.16309021886444028,0.3680377132531562,0.11062649395230092,0.20384267879342022,0.3714812519923312,0.3158940684786595,0.051949774865925516,0.1506384064276845,0.3113866362676197,0.2224925372307745,0.16798200281230385,0.15668751197967898,0.06371531936537697
0,1.0575,0.8369928075442364,0.327103246216951,0.17710599417911158,0.36357053201134293,0.26010546817962504,0.042332976700546796,0.1256128350045788,0.20506858608767942,0.22632635776668755,0.16255596945928885,0.11631455425758609,0.21694087501664838,0.23749724356593688,0.14863778857058663,0.09353037793531294
0,1.71875,0.9291550639317274,0.2745782588741971,0.1262896562785373,0.43338746048939736,0.18419798844008303,0.17143067773208057,0.23572561480642348,0.18809073608234939,0.1811930836677522,0.3726896339801541,0.4356097379340583,0.23812810961864833,0.08958634290271465,0.11561839909665221,0.12703871567024924
0,1.705625,0.9161262482976704,0.2789222786038486,0.134048589864774,0.427968645257877,0.1712716405194768,0.17141674023136313,0.24883736484858265,0.20109563178995207,0.18581300328058403,0.3813138037689682,0.44663435211077285,0.25125285058310753,0.09933755125454677,0.10359782440829193,0.11444375466346517
0,0.376875,0.3709802068444236,0.35372389139802035,0.32635880847807924,0.2908725814823484,0.24985358113008163,0.20633844014192315,0.16368288729929442,0.12550678517514502,0.09566059915395385,0.07751814709357188,0.07125489644996477,0.07220966065419905,0.07502028630408526,0.07705180818915856,0.07792840178357131
0,0.7075,0.6684119236983709,0.5579639102786894,0.3952146841448422,0.20764493836115397,0.027925627228235737,0.12586209408295734,0.22392173946532842,0.26256546802654757,0.24525346880106716,0.18527833049959788,0.10216698555226017,0.028214882119062017,0.07438199364368055,0.13019484762020817,0.16394367861758682
0,0.594375,0.579097509953289,0.5347873501782232,0.4658128507584811,0.37882353761050613,0.2819112914799944,0.1836651095377129,0.0925961722695416,0.02553337276976937,0.05957390417802446,0.10328568483007784,0.13149636244143711,0.14587476170421465,0.15031678282056846,0.14927992978641225,0.1467875371392272
0,0.451875,0.43987299428635107,0.4054098665807628,0.35296520390429786,0.28956916602196775,0.22436267808714286,0.16825105098862153,0.1323529412286132,0.1202747505713481,0.12091824931912325,0.1202630193647085,0.1118010411405385,0.09517505891430836,0.07295552159022045,0.04838948846057549,0.023849998135146214
0,0.5475,0.5368639292825057,0.5058720778328963,0.4571987742299653,0.3950699917377572,0.3249842794589688,0.25348052380408287,0.18816251683057753,0.13804437692278523,0.11185268579418192,0.10841977408283034,0.1136267736356815,0.11547868473587865,0.10986814232955217,0.09816423742312616,0.0856353428048861
0,0.594375,0.5803606550833198,0.5398255130141694,0.47710514180082403,0.3988347353297737,0.3131931487329858,0.2291268812668846,0.1559208550887917,0.10347289802165588,0.079940153242643,0.07823779688329968,0.07981757847543809,0.07561463247566141,0.06520664190684788,0.051487352026953884,0.038773407777310226
0,1.078125,0.9701623167965724,0.6914458810200106,0.3623409288105556,0.17346240693074316,0.20386686558639194,0.1783055721537676,0.06947578536323482,0.07911868063232605,0.16703739727971612,0.19477143252906307,0.16875613631779304,0.10179949475215122,0.04545407552977757,0.15229615270897584,0.2576455377521506
0,0.84625,0.7861000555527019,0.6198679197730746,0.38615100033125455,0.13761933813617405,0.0834300771793902,0.22568117323199402,0.2857460518908353,0.2714429037569411,0.20836209690340862,0.12953151390869916,0.08734918351683213,0.14040114056146907,0.2319616898699813,0.3225681819233761,0.38918582296824694
0,0.39937500000000004,0.3299467788191967,0.15843598909753173,0.0799456811058295,0.19858358115358998,0.21521996852671751,0.12809317996989555,0.03449743249639402,0.11319403970616121,0.12465078459320171,0.05349605793095577,0.08535207142637725,0.18876580740752694,0.23256828643016061,0.20277428064164,0.11811615667782747
0,0.6893750000000001,0.6620938361281641,0.5850141634265548,0.47141833315090503,0.3403182214726964,0.2125841483049366,0.10733797769919647,0.0438589545289111,0.04375446405796785,0.062228569133737796,0.08497838421429055,0.11505835341892152,0.14398863456419297,0.1622218136607592,0.1667287433231101,0.16254158850004458
0,0.784375,0.7370735413507228,0.6074896686471659,0.42875914392613024,0.24464850853477738,0.09675156527810452,0.022165106912564955,0.02776174402171829,0.02553337276976937,0.0562073482937736,0.07821032255321933,0.060265672764701524,0.020828490624837995,0.11347409246628301,0.2218805274660953,0.3047206086704664
0,0.878125,0.545846885037387,0.17978164874098818,0.5757983370548102,0.40628889710360044,0.11470852367061578,0.40013466127967345,0.2872289414092792,0.034192698416474814,0.22416305356432817,0.2108670744183154,0.1537269093533329,0.11672130628270053,0.10095938095245993,0.046582733333645876,0.0777221597048997
