response,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15
6098.04,145.655,58.856556751507156,31.785696921310777,5.589111567768767,23.125630582730672,6.865360083532772,8.610615485193254,17.63622861067838,11.682586032477994,4.24448288362846,11.709934571279407,3.6302040620561162,9.076572650982957,11.127068906205121,12.756344064977238,5.702836060238372
15368.34,174.63437499999998,69.63735611293272,34.06263111187861,10.411041149310718,15.224125466816838,23.65154681280775,9.187568531037893,14.084308431905637,12.058225424606427,11.667809393400532,11.603678554140645,8.919618353550298,13.052762992537978,20.693192191299012,8.308832908311372,8.68996454766712
11455.44,162.7975,59.40449093200195,46.36887399564666,7.05032620725903,14.010579979033142,18.966996780571343,5.220736283911588,9.552327693601427,18.79805047238942,0.879483090138053,5.810530274139101,3.567236115767786,17.985729679071007,14.601102168196245,3.0332439257344945,2.1677961627436004
10565.22,164.55375,72.28861835620128,30.294911331737048,3.0420159158645212,18.16296403900399,19.199869448800918,20.296013137056985,8.24962885337405,8.633137691838929,5.846984879751822,15.962208659743904,8.314736796437371,7.3363106876241195,5.874983562305252,10.85760170205177,5.754998498197088
11390.4,148.729375,57.584175792774865,37.96892513291648,3.277681540943378,16.25883688365579,22.31722462747664,13.527502243847062,14.623637615182755,7.255408892896734,3.7801683138554116,8.854433236764038,15.087335746301825,8.603780268546155,13.824889562132654,9.983198806589218,13.43358339672049
9458.58,170.109375,61.69705097474693,38.16655051005788,12.919591681453827,11.506408088207248,24.920157742829318,9.999792191771265,12.670972016036057,24.602539987329045,6.43430543664192,14.660818392801287,9.001843406180278,8.886166756616078,7.573927911063437,9.06913306360594,3.2760799375086775
15426.8399999999,161.73250000000002,79.92948483582073,23.77952838661235,13.000645008193246,17.299418489630856,6.8379128699899026,5.104401290280055,14.593881279064568,4.753953124768901,12.209628667100576,11.376913343808884,10.145626676603195,7.509938181045039,9.2879242971106,11.826758482168662,6.66819920952366
11769.36,193.57999999999998,81.37725073665261,32.384204545797665,9.129032952531446,16.530365950669623,20.743291392731667,6.596929620034727,7.226243965785122,18.463319802381147,2.9874957092011414,12.870600879392429,8.27797311643946,1.208047872371967,8.203584049668311,7.511692870294229,8.202415464348432
15416.46,174.310625,74.46616278917395,34.43885867117687,6.054707363528638,19.69601325777045,14.868650209993087,8.449522686724945,2.956779278328735,18.76421050039476,5.212034445507004,20.676106302722538,0.5320178595346041,6.850056571370819,17.793997455660808,6.939160171753026,12.788082911027628
11325.72,149.909375,76.72961134792742,22.12763190789214,12.995266375923958,23.045032424831128,8.311471500692315,13.878897729907596,8.179282020555066,12.413216951222799,13.620163531551054,7.307791419389003,11.920714287227826,13.454118098921676,15.282820167373574,7.091657472678985,3.1034419922080687
6661.38,135.64437500000003,80.8026646582765,6.786520501588642,21.527489511496306,12.498242398584715,13.95094865844234,14.73326368325703,13.273332905722619,6.413050201785809,1.7962040994371307,13.036120904971657,3.5413077644127093,14.782886597852576,6.262991534034779,9.127131581696284,3.567116290279812
9836.04,156.295625,70.80614744695808,29.0200003520891,6.773050483540314,29.248609715886374,14.236214023572693,14.33469568115323,20.296908015584393,8.875913707366978,11.770831699661354,9.801869856223494,7.177369342524401,10.389668734204532,1.9397160638019395,8.970027176805694,7.291978986191166
4970.298,144.58624999999998,63.56667126087107,30.14478805288916,12.101581883392035,26.95728129731488,7.212978459954609,5.168938894661414,17.333453535965532,7.5802128309500665,19.199238062036184,8.006267881982582,10.797279821591747,4.183021940826655,10.347083606426684,11.276553182448135,7.265020603397149
11184.3,155.92000000000002,75.74619581376162,33.02665464804965,23.481148440342857,20.161998834982917,4.621711091204594,19.434172388629808,8.544965625261819,11.534531612997993,4.346947565202985,4.1506709924030085,10.318286233127731,9.164193645141259,11.71896970418444,7.596455613659794,4.85255235596945
13294.08,190.38312499999998,71.88989454380369,45.88703164164868,6.27070275664488,18.636271329727908,15.219933402524857,6.746128239429135,2.3269256307504875,17.66698440285225,11.01536857580893,3.9227262153677174,11.903862619040554,6.204130137941325,11.655934705640345,12.730020802114803,15.54843860003939
11505.12,129.641875,67.56422044740387,20.415510163233883,19.179556560839817,15.634174403683264,11.680984387296116,18.882226607513903,7.250106343282073,19.738766831178307,17.763583724847155,17.279926809550915,11.07679153579408,12.666702631662478,8.237222213782529,1.5262670183987803,18.998315038910096
13184.82,136.70875,81.0485981611013,9.887551939882414,25.438364316751237,8.501143168148216,9.166030501379236,18.186126892838416,15.669182094236628,11.860958968660592,15.03868809085945,13.281971421028326,7.439958189739861,8.434629927990137,2.4616389650211534,17.027197356573208,18.975230976213716
9829.5,160.85125,69.49221325067384,31.580494954317796,8.447625656377552,16.729472253613224,19.144902931501303,10.435411683346162,2.96058144504855,17.08583489052408,2.712103785653888,4.159760117639948,15.294060048836352,5.390274255831983,19.283729785377332,9.641335570245602,6.197550192309009
10228.8,151.04375,62.05199148854865,41.322516603848435,7.64820075841436,30.650766695494315,2.4215663021862732,5.397006126846342,20.890995942533007,7.06762054416123,9.341487991227376,10.062067541165911,5.261079272073573,14.408417983625982,2.772121465148678,6.3802566122742,7.661005382613725
