class,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15
0,38.983125,37.597758222025845,33.6188225562953,27.5525537143632,20.163012139881392,12.370720630504428,5.1897453050894224,2.022074578200191,5.565625000000001,7.5256428211665165,7.491782090842766,5.907154917674944,3.8970954781408267,3.9461292441701272,6.088848209017879,7.984938728477876
0,140.95874999999998,80.54136420028813,13.419871969235796,27.830182499160916,17.957150301533314,13.535630416544985,10.291000188005206,6.832467858213561,15.307409408926775,2.7167794919363506,6.842765858371711,5.253411493038405,9.893736967048488,2.2152825868041526,6.474514990893028,4.3514465354331895
0,187.71937499999999,90.74114796112387,37.78811165483183,21.582093155296814,18.38741271556852,12.764952370921042,16.421486132443434,10.15946065662601,6.765153851955254,10.824792000315943,4.670558399290761,7.125171392407403,6.826250322915124,7.971833903028936,14.011158823068314,8.044349336293859
0,103.93562499999999,81.61121690698468,31.033989611369385,12.97586394885527,25.074818515781555,9.170503643545672,11.797757799308908,16.80762995385834,6.808653529929765,9.785894896734241,14.092654391629098,13.308125075004677,11.3920511210391,6.0654649512853265,8.212904653401266,9.723009711895173
0,183.83999999999997,89.35448425057082,37.412785678439974,18.661722463062997,20.412384010060638,10.481496452790218,17.223663688367523,6.60721624925467,8.857790091919096,12.37719670276974,8.819163112514635,10.174465671555781,5.000949218730454,7.3969410124627055,9.646263923094155,5.900178349783827
0,186.590625,91.7250951063526,34.8108209901544,17.322783240364565,20.95079902601696,9.192473298052537,18.37809697615687,4.859087313904318,8.168889081639259,14.475174635253449,6.1357348663664855,8.116048641669483,7.085021547440535,4.661086624158994,8.407647351581442,4.360303832351127
0,25.903750000000002,25.35314408719653,23.743313561338063,21.196660007419695,17.905628291696416,14.116429915106469,10.108314467878087,6.1704582932578305,2.5814279599671184,0.538240522190634,2.7358320587347085,4.134611319141674,4.650285997075967,4.336631062399384,3.3265043879222724,1.8240600964029272
0,42.425,40.22786473416346,34.04455410510033,25.011557715641764,14.751383979495296,5.0467255873494326,2.7942272275355378,7.36023536308099,8.647908932583066,7.0620066384710105,3.6867973987850866,1.4951750444799663,4.228606493514088,5.8766452105913425,5.559326784882038,3.5400352337798626
0,39.17124999999999,37.68895631146074,33.43763645963463,26.979235671570887,19.17892073850959,11.169441604600264,4.94569153893949,5.73656485637658,9.188601379562613,10.935071441599955,10.591462203243937,8.562742731079085,5.826899040739138,4.433936546062239,5.816934359456905,7.651474126898771
0,36.541250000000005,35.35342878194325,31.93428986279461,26.698007450257528,20.277321608340337,13.46133541764621,7.223472127418767,3.664162601975669,5.308427041624477,7.435723696777364,8.214374788615046,7.630881158507317,6.056342642588343,4.015413267029614,2.0680599521249743,0.731055668777056
0,32.975624999999994,31.89684011553812,28.7905544144199,24.02853282245866,18.171734710443598,11.892018685126125,5.883023537662012,0.910402225397447,3.1871944093708806,5.443899694141048,6.166435455597034,5.569750243161831,4.063980571066903,2.2040196224259834,0.9614661461005608,1.5385258861384847
0,39.17125,37.68508451136313,33.4221439833122,26.944253107529956,19.115897204305483,11.06748015148118,4.810429684179596,5.7600011491812255,9.301366247089723,11.097700790785238,10.791078002159868,8.785424076126567,6.03044170848419,4.466583809852963,5.650122752083642,7.41513838287337
0,79.78437500000001,70.9721196234605,48.01896446982057,19.727331515737713,4.492206370832018,16.78163649667498,17.32834278683258,10.661947415373742,5.538391611345751,6.466071436598788,5.512352538499255,4.081742643462852,5.043897601617844,4.632340354440519,4.986503891699895,8.576367127847657
0,59.191874999999996,54.87212567204787,43.01387563083593,26.591652960672317,9.62208333505165,4.9671510530375125,13.176956381431168,15.571089048860328,13.555576645909424,10.37696089027347,8.969711778323296,8.133968526504132,5.276824383525693,2.3257677049008607,7.554746168015685,12.58020855146442
0,66.319375,57.900224481292945,36.441936437200866,11.395449515298125,7.342610266517129,13.328352959394394,7.783984246551768,3.3799126860609543,11.38804199108104,12.634918592534063,9.984358758740225,12.201162545598466,14.918873384669073,11.706119778988676,5.784595573219738,10.07256164168163
0,50.872499999999995,48.02854516789769,40.0508947130164,28.499031224966522,15.723457170189379,5.83097468536325,8.810276079458951,13.438251858792505,14.129647244358225,11.121760694371096,5.77922247353967,1.2626591243951517,5.37741610740885,7.8209892842095865,7.41213696864288,4.482196403651848
0,54.315,50.26396765196081,39.19478362619358,24.093680190283845,9.621308115948649,7.80221160896588,13.269607129651835,13.629912707877477,9.188601379562613,2.6856781228876194,4.729954277783047,8.385107772862105,8.50347835891176,5.764712833939341,3.539988351060252,5.48263939225119
0,94.66749999999999,69.91826654539031,17.41986406283436,20.08560151258802,19.537203408937554,3.4474334337371193,16.367428538032133,7.60403038172999,10.288340260338398,15.070838657942916,8.920624897794447,10.990455180610677,11.544978757897248,11.567522030452551,9.614127717460022,2.2434565369517983
0,40.795,39.176720451199785,34.53516474789424,27.479048561761267,18.923958258378374,9.961062878364984,1.7499338776125486,4.981848287565761,9.255,10.8853349042288,9.955080457345494,6.93537165433763,2.6393111241672518,2.4065934475846142,6.573695714555408,9.475085267103305
0,190.21749999999997,90.29180897782881,38.19714527088933,15.01641440998927,22.640028742992534,11.283563825566048,18.026049359046763,6.759760153211033,8.210158056487105,15.464540946868446,8.111752200026425,5.876685964866922,9.195379958379732,5.969678138838372,9.523045805053828,7.743138132295964
0,186.590625,87.97275333101605,40.03463103632207,16.420025158146334,20.95079902601696,12.836032213559575,16.452556306428605,8.652218761253353,8.168889081639259,14.431801890870007,11.534292758603899,8.837074032772568,7.085021547440535,7.6771468812143775,11.425592200873933,8.056530320005018
0,189.34125,90.37961354876283,37.412785678439974,14.880731168139018,21.825178452058008,11.806926798836948,17.223663688367523,7.403803917738194,8.374540472467734,16.266916988764336,8.819163112514635,6.359588926415076,9.514065553081005,5.094072674373692,9.646263923094155,7.007697606797706
0,193.22062499999998,92.24820641134359,37.32482041658541,18.600499272157112,18.31716794478586,14.009107722369958,14.838450275036248,11.185251802118152,4.698376922206755,16.008346199426523,5.08767876743715,4.335273952449359,11.50013606772803,7.093122153327024,13.466739838461095,6.656065400999117
0,188.46499999999997,90.13506362223812,37.148022185681825,14.037250766642492,22.168255039051136,12.257016751514174,18.045865966349535,7.047086288953687,8.210158056487105,15.390712438540115,8.701478875346886,5.514752217308472,10.321819792850658,4.862753755657783,10.381636592971748,6.576231173424312
0,116.99687499999999,81.00567621503401,14.520928176156431,13.908850007386736,5.905245009453562,23.930569777767477,9.50114545849095,13.41148775363764,12.730112630221496,8.48863105075841,9.99971859629324,2.586595124454393,6.326162514476986,4.63692572330365,10.848955021657627,3.9248366552421627
0,92.03375,68.85182772552163,20.63810696120345,16.203739196061605,14.72806284406111,6.010775036315583,14.716923071949985,7.202004995039636,15.821623578389483,16.294436893995623,4.558663751165567,5.185048292850227,1.945472513012338,10.812546316124699,12.094393376934656,4.170593345724322
0,60.00375,54.87583681355079,40.89709737863522,21.949341692189105,5.670704431118004,14.32721541858806,21.431680116932892,20.596970103954163,13.318725451643262,2.999819222713587,6.605086729122115,12.269499875593109,12.76762031243092,8.834129709677258,2.874693817377194,2.710038308718193
0,59.065,54.026095329966864,40.3117809817436,21.829039192919623,6.573793480229608,14.306268719172811,20.90137098479559,19.77938948814731,12.384001303344975,2.087555914716462,7.255069557714564,12.60960767560031,12.72520420629039,8.39585688893431,2.035821117781016,3.5078745050536386
0,99.42625,78.00292217439802,30.16948637393156,9.795056699371631,18.59578172145651,3.039120011696585,12.544839367244153,10.154748186167105,6.748186793502381,17.54185944690244,13.248079254575352,4.772210566330868,9.028018746128293,6.418155812350052,12.219288394693441,13.80668374429776
0,243.33999999999997,60.433749848915205,53.545492344365876,29.98172793302899,18.00820264882156,9.127705269141119,20.909487883689437,12.886614379541266,13.92884498643911,5.142305046828583,8.834836410525625,11.73021470455443,9.204513066777421,10.10852720178623,4.008121101657249,3.1989520240897487
0,235.141875,69.46955356507586,52.496171819238896,26.3948875915653,9.398262503358174,17.536472435235403,24.02072167219878,5.206644097220689,6.812551633978635,18.40723437996125,1.864532746097866,13.817508686608084,4.562447966741285,3.8477371034307506,11.139473596087763,10.493333086077033
0,226.94374999999997,77.85168643323178,49.60720976107004,20.558945250100642,11.130438374531677,22.523495121728057,19.108382866004717,5.778573455079506,4.576776294511239,19.351050814199464,8.545431842633969,5.043680752819992,12.46242261874683,12.27816728119938,2.7954216748591203,1.1421180305246301
0,222.25187499999998,88.80748800430692,43.363799878409225,11.656662327374775,18.30137411188389,25.04166353087923,4.750554157511419,9.71646561997512,15.22445279445619,4.348950681055128,6.938900226691569,9.421173840978055,8.468346862618242,3.327646219270312,8.308889697688054,11.79388284911784
0,53.058749999999996,49.39719223763235,39.38013975985539,25.688818920280234,12.458659508756861,7.763021981453118,11.637257629845148,12.614351123473035,9.78182705965506,5.749256267352775,5.2606595879451135,6.883190960584466,6.41721038944199,3.5295566427271883,0.9738184767339403,4.172966594267211
0,42.803124999999994,41.03325912441412,35.960112466565874,28.258495943239755,18.943629754464215,9.229482208308868,0.871204605779845,6.842433746557117,11.263125,12.744229393682783,11.389314743098893,7.740929471928851,2.7768462902234976,3.2451341471602446,8.012426687460666,11.334322181269762
0,52.749375,48.38684541999354,36.473966825657406,20.196677565215733,4.324284797904633,9.840945075638622,16.314062831201337,16.111019328882648,10.665956594610961,3.035935022204844,4.2876441693095115,7.664896851393094,6.849533461693642,3.7904417536038633,6.42357699069173,11.151391833174268
0,51.11687500000001,47.08553788727983,36.10547688323984,21.172413591875536,6.297123270329973,5.462525150991519,10.885115392916322,10.304520164273004,5.570340857220948,3.225483682237765,7.031933833567776,7.655210264813466,4.055459697989703,5.295229991636414,13.629649345803244,20.40163041270875
0,37.981875,36.337161705892086,31.625784854180615,24.48352560743198,15.867659793615312,6.934105580962497,1.673347424625054,7.7884889475286165,11.687279292702174,12.835912492180862,11.383884966734025,7.998226976136247,4.416701613515907,5.422946344134359,9.333846963082674,12.35687792289309
0,82.4,66.65826654378088,29.634639724096893,5.83019376504035,21.036667763545164,14.36270019232759,5.562552845166586,12.35130606008361,9.920525794092269,7.951036895977495,7.529558096791404,2.8177227730577403,14.137662743315094,18.49827892857879,11.06811898584174,1.523552975546586
0,44.055625,42.324336664382535,37.357431010368536,29.803762066122218,20.645216742071785,11.085888851327464,2.9375627179835426,5.79802979696736,10.366965356512244,12.296790184332501,11.550611362280296,8.602785361129424,4.314960879501558,1.6863302770190929,5.4026205265157445,8.332661789015559
0,49.62375,46.98912324653672,39.57806773692736,28.76787928232207,16.55835107922571,5.53396229615813,5.64718102767178,10.719625308741495,12.203775702881877,10.350320794988281,6.561304142467406,3.8099807731129673,5.40109755971919,7.1765828572422965,7.033001526868389,5.234856335840937
0,70.14375,62.39339143505689,41.938092175396534,16.05242742065573,6.894404302391914,19.29296214143461,19.36110628815262,9.818596766544902,4.94796754359808,14.550713345936215,17.184310832571125,12.000595670421655,2.9185460747022445,7.063885511556724,10.633688174682398,7.693423466869891
