class,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63
1,69.890625,61.82070998529997,40.88365172192356,15.334162971821865,5.576993385655965,15.474497429218745,13.868331527478775,5.702620691212068,6.055827729109144,10.186364627106647,8.430675205906404,3.046426814890762,4.018343854582448,6.188000694432575,4.341743184919767,0.23749912088682876,3.351129930079883,4.140732055220068,2.2365444545978304,1.261155009352128,2.8174648648825946,2.7692051310409993,3.486030043486661,5.4123000397721786,5.749604231162021,3.7143630704307453,1.351488675622272,2.884977396080394,2.8989312588678486,0.7758824191763829,3.263238935789152,5.460548933318024,4.9776163915478895,2.2867789270410848,2.685704726430667,4.747624484092098,4.2099450123192375,1.2955989014277922,2.2559966660926807,4.410182347774758,4.418284599288839,3.8033935801614476,4.784404086914967,5.822737305620225,5.9522623387180795,6.210889362895501,6.5995679668404765,5.573768648174754,2.686225418745893,1.2802861985104388,3.462358147614327,3.1674936886956506,0.6526626614796128,2.8995725158157306,4.638665237944698,3.571891677549035,1.0399344600952802,4.182962011144435,6.280959627376467,5.545938900192959,3.3421193118232893,3.9252880600372784,5.065675020233008,3.699643016766061
1,37.729375,36.55875979581509,33.17612641368311,27.952204276878224,21.450932286458347,14.356652563268362,7.38739801746789,1.2176075989467805,3.680930908075702,6.90732609456663,8.381969694443097,8.21602412412782,6.7138725183594135,4.318506459872034,1.5613356911099943,1.2616976914295222,3.3799496294998117,4.721015800020973,5.119309742882538,4.603625512938159,3.356136780575025,1.720611904737482,1.004461539655742,2.4035339939765934,3.701071108667911,4.4609315702097865,4.597487185955538,4.156257446827218,3.2775021722018285,2.160323720320801,1.025658770916501,0.24254078193138007,0.7547382876285655,1.1652799939445004,1.3957318849147171,1.6244952923317206,1.9631722860057226,2.3357297988936603,2.5727934528915237,2.5276879747377485,2.121301810619488,1.3532113128974808,0.32643757634953857,0.9812013116655707,2.224957912895736,3.330091621751702,4.154873825354197,4.607139855724111,4.653310279438883,4.320468787841537,3.6887400804211783,2.8760600701232226,2.0198568994528263,1.263969691811412,0.7634345385618457,0.6241653556268867,0.6509238484697261,0.6279180368932523,0.5460175027794298,0.4989921206992321,0.5633816034142032,0.6918215864824274,0.8096599936012887,0.8840750402113334
1,92.2628125,76.04909801820673,37.50397027711682,1.8423452467289683,19.067247236392724,14.517597855424187,0.9518323948482249,10.81772394314498,8.848135749619246,3.00020184928309,7.493131251636832,5.329060657964799,2.4347901489056514,5.811945885320195,2.7645602453931244,3.675966740659047,6.685938314610993,3.0042345917361613,4.000576139485523,7.604744350561495,4.336646599236138,3.321943272818316,8.042067954877606,6.221699389005904,0.9761787768694238,5.8644963467894495,5.5993961008019415,1.5550432806931405,5.689880033624809,7.421980441349645,5.753275177985383,4.649115077248724,5.490091362976401,7.111579808318195,7.808717700984814,5.285659040722749,1.1039062034596538,4.572229084286501,5.257684678010161,2.7281981322995588,2.183702625617269,2.736516935083291,0.8363826810952975,1.8527740515419868,2.7504742819599866,1.7057053494481906,1.0871419806144915,1.2309849450689982,0.7984490860790417,1.375051194335428,1.3517808705285081,0.8396640315085527,0.8411234799112023,1.0570604768559244,2.023037238830028,2.25059754904684,1.9201616023519505,2.972519506175865,3.1725937083373883,1.2367365315925156,2.217792416461573,4.1013424735664445,3.672782704060085,1.8090897241699073
1,126.34921874999998,84.30699476589918,6.232797822001485,29.092964805661374,8.077283400756615,15.968547006989633,7.653819893526498,9.490472964187918,5.303102808030151,9.767813235568216,8.730016305427391,5.026741498341716,8.04931884898055,3.0265557681818285,8.080818019148921,0.9376995081951186,7.261916648937689,2.8969720755161443,3.5938732776585436,3.895613662882996,6.476600315289444,2.6708973039781023,3.9392418854774673,2.7199841536163825,3.173069422647907,1.5526556713285553,6.760499045004409,9.338225669556982,4.344604366022634,4.146113214534739,2.6433808593908648,4.485598154551352,3.0612080382294033,3.207399798571078,2.7182424370981138,1.7047206857280939,6.688929983839506,8.275833494971852,4.702118876708739,2.0628392109659974,1.166008031630204,2.987544812721222,1.7317046461182726,2.7085895340692665,3.411236037315079,1.929566667157547,4.919512398274177,5.857199875073098,4.931652721583657,3.6970135317039117,5.22249651179948,2.6959750157889433,4.280169843819787,1.891955982022409,4.11509040935208,4.814687246968321,1.5578206081453039,0.7565601475758664,2.0878927751809315,2.205824965150626,2.3125127708937754,4.018703044584202,1.8347455416308118,10.334791164326516
1,70.26390624999999,60.681702418911854,36.61702203662898,10.361969469128251,12.405703154246883,16.874247979639712,9.666255674858915,1.859876035206011,9.2217973356156,8.735104235105668,3.345898513800687,6.246794134538989,8.548799396559433,5.4869319780263845,0.9466888916647145,4.262546351951549,3.734105593397403,1.6450170566108047,5.277171357492537,6.277803249512101,3.3837711227436484,2.9065858954669785,6.3520997425371934,6.467471577922765,3.42390118831168,0.7438475549425075,2.0705805844360436,0.7259818746037164,2.2603865503256912,4.177609627668767,3.476183536371648,1.4419665011878378,3.472696618156825,4.760866308444329,4.565659373705573,5.574898407792012,6.94491586123312,6.042201792952549,2.820626564868358,0.9500428329869844,2.36642818374743,1.4631029663590465,3.4437819546134816,6.155308642215404,6.249331303949824,3.4771670258957084,2.0123084614953126,4.638774931801577,4.968241434014163,2.900831166458264,0.9703875025528135,2.0520392247603736,2.3193668361477595,3.2266018107473577,4.3822536696110586,3.852917857007999,1.4302465906778052,1.8666327383347214,3.6973643751520413,3.286927054644199,1.7190461129701302,3.034354484867364,4.142820878899111,3.004935709409106
1,63.2271875,56.58710967010817,39.123088601274546,17.18398607419105,3.3078224171576998,13.101537772309257,13.779707660892266,7.235357964778802,3.1588294117183042,8.734873248769116,9.421629879726932,5.128416795443111,1.3904888291784836,6.1843913004176505,7.208673895373346,4.391825507978597,0.9223727051023911,4.265601756771528,5.203299224177269,3.246732292964048,1.4136660319115892,3.608687268166818,4.064322368426117,2.473559018333357,2.6616842494897477,4.814024442719977,5.298157882169798,3.770749075556282,1.6614532881437354,1.5833288854740049,1.294827358324135,0.6789548225847213,3.3191937674117478,5.050802262877082,4.821399858421921,2.978204700275671,2.4347748759030923,3.79882405877206,3.6379843121489643,1.6408726814337944,2.093127534874636,4.215446541368485,4.322737636869001,2.2025952529972797,1.2180797140065107,3.8049235074092436,4.3952122534807145,2.709272802136205,1.5034483731910615,3.9329011215862875,4.879850982792349,3.42551810084696,0.2624883532549397,3.048463968449331,4.946421652672007,4.7212375214526805,2.8422274162716508,0.8080368957939187,1.0693442876867407,0.7924052021255179,1.0787441137925002,2.65665672653858,3.2226257659274222,2.2122903436065147
1,70.26390624999999,60.68695174837985,36.641429501120804,10.457235107410378,12.432117431422617,16.841538828564957,9.589011626650487,1.920016063424793,9.372035402844176,8.959572526003198,3.710183474157108,6.218435847448561,8.411581887590868,5.333174808404577,1.3606374853484504,4.600641515896107,4.030298740659282,1.3214715212212267,4.850689241288291,5.860371786637033,2.993225167142522,3.1676681993058375,6.686814638364315,6.791997378146699,3.7203723982829877,0.6441179214019553,1.8359896045469235,0.5194517043735559,2.4024178306547253,4.278629681590204,3.528055059829973,1.4171190323041731,3.472696618156825,4.7829532434843385,4.549025393362958,5.462706002769212,6.777293871007439,5.846049340060893,2.621940678145498,1.2274032722055923,2.6618618352793084,1.785936539013773,3.437413663285237,6.106005280550856,6.245164052486602,3.6257953849201368,2.374792395138197,4.741322662349227,4.938207249633927,2.7181050061825984,0.6517623379826883,2.24895967726516,2.7107043533831856,3.5296370519728173,4.522197355496336,3.907663036252422,1.5206536592142494,2.037754926259702,3.823538115073219,3.3779804907399744,1.6677147551901907,2.9082976594478334,4.057375877342042,2.9625734203517036
1,70.48296875,60.90070196541504,36.83516127336699,10.549565444564035,12.218816133916576,16.6668556468361,9.454390971219652,2.0507035964907887,9.431691193596205,8.950958928670815,3.5306039589403198,6.126654211825566,8.399235816605618,5.347434153677313,1.1416853938771125,4.443034999855471,3.8788449159375435,1.4618082016725455,5.069260666823353,6.0753141708713665,3.167097402233573,2.958555721188051,6.472009044207254,6.591165088339738,3.530058156104179,0.5277505815307885,1.9125956398022832,0.6515870867040984,2.4444966392381904,4.358471137135273,3.6750295922544027,1.612180617071758,3.3716363917255148,4.5862829135542125,4.346605580114376,5.423150010146843,6.868571020328478,6.007304774681975,2.8294375963348477,1.1124696994933778,2.4715874873702917,1.6707762533449138,3.5574611848116016,6.230096047637448,6.327796070918492,3.605586029517385,2.1679418420992715,4.6643942232179585,4.948400601668164,2.821985953874578,0.7707363404763898,2.0866562071241597,2.494465599425304,3.4409500611886417,4.5616403858275225,4.0138940541942905,1.6167189653061325,1.8188100697894223,3.604507877961707,3.1589232092888175,1.5001351825423566,2.950834208450896,4.100136816612418,2.955833053731704
1,68.465,59.61418836417859,37.17233001575214,11.916111352646885,10.89094939653729,16.528767988842922,10.903406571090867,0.2724678817778778,8.355213238900767,9.70046562660941,5.0522314159642745,4.438217170821122,7.851894090855115,6.552417060110177,2.0265149087798457,3.6038009593183995,4.675608771878095,1.9352691430034887,3.478775959433536,6.498161409555812,5.8541680854602935,2.6359214935799073,4.037473923637043,6.154388301394584,5.111894918705633,2.32088068066899,2.4136756905976307,2.722099462384051,0.8989380626123157,2.3214304010373272,3.7098433516363962,2.784631761377887,2.507333122017421,4.880349289682407,5.763873664204436,4.876742571169486,4.912433216457789,6.007158693684717,5.362897778547818,2.732554665266737,1.8453125560193595,2.939560416096538,1.4541360947987119,2.186041139937625,5.824340546814356,7.286900269789718,5.76344309754937,2.379174861240271,1.7998044856470867,3.1896630222449893,2.694897045908077,2.2008061487926516,2.823039862989178,2.338762590729512,1.3851086365251755,3.2412777532327106,4.471700312215559,3.661181099388365,1.694695338351916,2.433183939149003,3.350784433494488,2.1609662564469776,0.7521929316646885,3.492455763599717
1,77.25921875,66.25121313959968,38.81030550765378,8.72671941623211,12.684002423339932,16.430019623394802,7.606943368812911,4.835562837635559,10.74475911060066,7.969616610407192,1.6982782417052733,6.718645982091249,7.031296894733367,2.056723034762936,3.8181724279262053,6.243968486338337,5.120825109207327,5.7966278878832735,7.3420817865673165,5.425697202614016,1.131908872968316,2.945310218610783,2.6715036723063426,1.5127305235134283,6.168166879184723,7.999287624402171,5.624028933287373,2.3630553189476635,4.938570540325731,5.546265929637135,2.9581683202300217,0.8403184854996942,2.0816244325815196,1.578683559442995,3.528469854875929,5.0570904318633705,3.746969207413618,0.297297718542676,2.8200541834229202,3.3086071246545123,1.1633587577710423,2.8737298505026576,4.738865283512928,3.8836968329286474,1.5125903557710718,1.990290813988295,2.192087471149179,0.5496866107431141,1.5330505535499777,2.449370629982098,3.6542260064312573,6.05659473385382,7.132716774624538,5.318184579734103,2.2505585338346568,4.421999074478996,6.2787464130741375,5.434242091002138,3.5075135848179118,3.038121178823773,2.644868973733257,1.0512221781847384,1.8576669682848301,3.5278290932494705
