class,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31
1,117.443125,70.86434331361208,11.541162862992877,28.811538122523604,4.987704341988281,17.242699327006125,3.6361493790198383,13.449677254089535,1.7325133611977293,10.212504166851065,1.8556235136168926,8.760385257573395,4.394272637017426,6.853472611192471,4.495483717067581,9.5155391339592,7.156844735111981,6.145003737738036,8.35316821692724,8.076146416048491,1.6465663248309432,5.484814738223896,5.345925240298314,4.701074976652165,1.8298666362323661,5.834303248291148,5.187778970426733,5.8476069390363525,8.061462224382987,0.22948918926211392,3.319648696771413,5.875460715923676
1,51.965624999999996,48.766482029321644,39.8865428891915,27.29072736858875,13.697497129297263,2.4973432144528536,6.937518572985811,10.339280118967894,9.371049626843611,5.288581625244436,0.6532488562587051,4.904961199220407,7.693535194771595,8.034572494523726,6.26295784641471,3.366687235051171,1.0767007803064423,2.1319895012637966,2.6868471251330837,2.0168240123809142,0.662356180648407,0.8046962105560929,1.5817318523940245,1.7619823141888993,2.065968008733248,2.9636925096521853,3.7651164774088275,3.848543111469929,3.2362091174954895,2.968727356121895,4.053656636769232,5.413994837640268
1,58.9434375,53.33252659958632,38.44354393218941,19.375935438588343,4.040514674903413,10.091159510898263,12.417957418656032,8.09197813574467,1.5989559083500238,6.084789242680078,8.603003537334187,7.047937799322027,3.4724235419485354,2.805770622513889,3.7978560535635255,2.5912079869794336,2.0839096416426646,4.623197252483905,5.72164280065542,4.668152049661995,3.7505568091946495,5.739010085137864,7.608759686289916,7.557292597685303,5.888891519077683,4.130563568870121,3.5192868113059297,3.08525909586236,2.0029597428157166,1.1187596630371703,1.2882247074210944,1.00831535330791
1,58.943437499999995,53.30629439636008,38.38482102410463,19.472111476011623,5.73731125027401,10.981660669765489,12.662876362911083,7.699356688727388,0.4200177053404377,7.092344955681438,9.77560281073048,7.945999224722159,3.662830938076182,2.9969371551723616,4.972765720661068,4.367913684889552,2.176243470876192,2.939330583188674,4.540405242421032,4.484473830133155,3.8708818964993585,4.6087688798631845,5.616305604113202,5.536439132655214,4.664290307486557,3.9646046227112794,3.3505790864054603,1.9860520365380578,0.23566673085054082,2.0524801196892084,2.7935925194333975,1.9557502037295862
1,59.381875,53.81245760758183,39.03477775017295,20.14483888133155,5.239120514982966,10.08451456576126,12.406689692640867,8.214227787237029,1.198098700690883,5.486944870044162,8.123300020697759,6.85301309280132,4.122561418922316,4.378974248720004,5.3634172611174,4.224562740601182,2.3544426921513733,3.6319395336027247,4.996513062783966,4.676865765178239,3.8664643313798934,4.411825223288838,5.1604420655752,4.789100803360556,3.6831581604178782,2.8731216199083045,2.133520513067792,0.7611616734457293,2.1200665439709407,4.07147603277451,4.610495836251319,3.444163086918275
1,59.3815625,53.69917572445002,38.627243765953324,19.350040026519913,3.9964358130049757,10.230230685993796,12.34300982591137,7.635867928628698,1.3551766259557532,7.190913180401844,9.832663665456153,8.054052084700064,3.9730459154206854,3.3964765888547275,5.27966008733559,4.894020438451877,3.3643861606957746,3.817357272894506,4.7781744793715575,4.266671607138898,3.5573649397991858,4.853906670084657,6.33405315540565,6.439214228102453,5.316584718621124,3.8383431614778916,2.431534574886002,0.9813225650621666,1.86328200621989,3.473529190561826,3.819392728085351,2.4952978602400786
1,63.3534375,56.573094985533665,38.88488816197826,17.18271929669742,5.215180639674523,12.848531850144479,12.630712091019983,5.988932260667358,2.5181780452295626,6.695028332032459,5.840040077442723,2.9571265246096576,6.795655631612636,9.97193277746127,9.492238007095159,6.7333781812146745,5.580166336916512,6.371608089795243,5.70851465760302,3.3232952656021952,1.3187650471629742,1.6374690287372335,1.3012823221255965,1.6362954384791264,2.902679499675483,3.3390455207686087,3.3449050575776282,3.896743019662031,4.107377951394505,2.8775470855289917,0.43282271061194827,1.9778200007963507
1,65.1684375,58.105033382044276,39.62616146159997,16.712604957698453,4.561794490763287,14.19376791363318,14.364687284212861,7.414968277282621,1.2293357937917155,6.672461389160971,6.90874154618305,4.249031724086863,5.883996591627976,8.550059957075774,8.116114647115255,5.448143756830798,4.299687091176665,5.173026928342552,4.556125332743618,2.255235111176742,0.6572816432144294,1.6751471493677963,1.6353501238718298,2.360652933600222,3.5761304088938073,3.929055975834914,3.869627514238139,4.341483351707183,4.459837208729757,3.112920839390002,0.5598987059227982,2.0001996253428427
1,46.29781249999999,43.25240050712744,34.83726277561188,23.022114758401067,10.53166725788993,2.1256822502716357,7.543683539953329,9.686840170526514,7.758245234156998,3.2609777483360536,2.2114851654328027,6.023927499263259,7.444557543067083,6.130516518352721,2.8655453323227262,2.2921136253511385,5.68109169368276,7.586861811024841,7.327863429295575,5.233959471559167,2.8361532016110207,3.768978930673249,6.142142644175582,7.62710258870357,8.057213227179899,7.865834169793109,7.472563231419389,6.89344973066736,5.90794165263324,4.497978328437818,3.025849277039279,2.0662822978167776
1,111.1928125,84.2857512104537,26.676615655339617,24.353364211448994,30.140922693852055,9.510742490197112,10.703309130106645,8.427419916832115,4.559525339461028,9.907060139943379,3.2051939064414587,7.209332268854008,7.339773814225678,3.096293135318419,3.412499609838061,3.0547088406113643,7.443653605851513,5.510386000143927,7.3314979891371275,9.448546988737421,3.2333001386261877,6.296107729165664,6.394880949786787,2.43121554043158,7.225327899073181,2.6119699483902616,7.483878685415439,11.334969820148599,4.916704844677579,4.406181274030156,6.924330951738034,3.332985199831261
