class,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15
0,47.3125,45.74072209890409,41.22534843865336,34.33740229546062,25.936997008042706,17.052240124079656,8.749628038409838,2.2789488617486735,3.5124999999999993,5.872685408427789,6.236815976330396,5.42521263521197,5.46005368149285,7.629643900893878,10.508310724302103,12.705881992554215
0,170.33749999999998,98.28839308951179,15.769451499149474,35.51086784424333,28.27903007061481,23.128408063011122,12.3457238230098,17.476633653182347,22.882860671253493,7.5582332231645735,3.0020980143957745,12.23087320851717,16.751531333441218,3.7467351709609944,12.926459210236251,11.394484065270603
0,258.2625,125.0555160274246,57.528513143224544,34.673763340433744,26.758928446379688,19.134859057012306,24.990385783109737,13.192280100531898,14.428195053436168,13.736915603588326,6.231304865817766,12.24255090779791,8.449051257480425,9.53832947246637,19.15678916495205,10.35598036827391
0,141.68124999999998,111.40467415372916,42.4327268935884,18.541047439037683,36.53029538936057,15.420026957661165,15.046794169480188,24.454607207293158,11.442323095093062,13.27309337913167,23.497322709630183,23.36599169081959,17.610386761541104,9.736688818240482,12.210928724914197,15.33321865548603
0,251.61875,123.19216527038171,57.01335871358562,29.810016325517235,29.141638082676,15.418612821514708,26.502650895778405,7.897382184612857,17.55307242514825,16.786166618734175,13.319402181315503,16.50782147350681,7.045067546399216,9.554264754389855,12.705133528415828,6.062186396646983
0,254.675,125.71102979381759,54.057091965484474,27.9988603883434,29.158097729432956,13.439925536520647,27.77231879433142,4.902680147532545,16.299870589977086,18.81394349478214,10.391659665196537,14.22966173904543,8.821698705512235,6.737917896458697,12.041725433836646,3.840332467874225
0,20.162499999999998,19.63495098231896,18.101445462599827,15.709163233921423,12.707290622040238,9.477931095535531,6.6719803930387895,5.455071431201185,6.404935840818392,8.207069051481954,9.772754664543886,10.696150776875028,10.886341042655618,10.438327629301913,9.60681677591833,8.79376061117378
0,32.58125,31.38544525731941,28.004216990464773,23.04703858476421,17.520312157300204,12.859322233306228,10.629797641140163,10.743818961597702,11.121756900890254,10.24175745702491,7.712640575803765,4.04067786387095,3.18600298740579,7.495851356528131,11.739317035408847,14.650524762797373
0,42.71875,41.296604890116775,37.30033644203242,31.526569420128116,25.26006082849003,20.13987013678909,17.475955474503955,16.843333010327914,16.31339197752877,14.335875093243455,10.382452167549479,4.750255660156521,2.4851494051632956,9.007743566028893,14.736904349383918,18.588261993705405
0,37.1875,36.12448330550956,33.11182677469211,28.669883615199023,23.64115839203824,19.1409610986543,16.302931267668114,15.486538189857741,15.763411948242679,15.874379483156968,15.126837179927767,13.437264070572674,11.135613134558866,8.79053784004855,7.012700560870051,6.113616141031463
