class,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63
1,65.8890625,57.83055754028868,37.10525281197718,12.6138026821215,8.908394301400243,16.75173729240301,14.133447281093606,8.208393699293444,10.839723748821266,13.427502665345306,10.50519190295372,4.9013394131954025,4.307093457587804,5.689956842623756,4.4910182666247636,3.288801629913329,2.7589271941966813,0.895060669125601,3.7906440677263156,6.093679848151233,4.793771843708952,3.9825423365675903,10.373836229096314,15.390503122417332,15.307438146995263,9.89904716784841,2.030942959120147,4.731554267547263,6.911671729438725,5.659312000069267,7.125202127774424,10.784381884392714,11.702216357416287,9.298741909756691,6.002321985625327,4.04996491576262,1.5467281868233496,2.972770492499626,7.839976899790632,10.662989378306955,10.78493743276877,10.772759381552302,13.475672781711225,17.144345218036026,19.602645702485614,20.13105325649412,18.090250698850745,13.008748732962047,6.971032798386803,8.162974255570072,11.985053785977312,11.191058984263082,6.178411315851335,6.946520690590478,12.981601475103194,14.955660682620474,11.46080827808591,4.29626283560424,3.4876472396210807,9.08062593389214,11.697179685960352,11.744559898781606,9.692509796720513,5.717382788655682
1,34.6125,33.42832989072813,30.01666966808037,24.78441431735478,18.364915846082894,11.595030427804907,5.794784968276522,4.679038692612706,7.688142502218281,9.98450662491795,10.636679718665789,9.667839141755593,7.44018582442351,4.602874792390402,2.6418021909424985,3.8181912737603283,5.749905072177877,6.862527979980199,6.826856623795564,5.6768436851717645,3.740349227638717,2.1894232189884373,3.575569223565238,6.078487803094907,8.242055060221354,9.650301956386436,10.144768748827621,9.735070739221042,8.57504539879212,6.948593996399282,5.285155045070001,4.2124688500993335,4.261739874489349,5.081900329557741,5.9752877123766215,6.566396015039085,6.705483910211343,6.337326367668674,5.449367892368266,4.063359869105811,2.274721329723298,0.9947531214758034,2.9063498374544556,5.419259923177729,7.844845937129758,9.933237184539376,11.488049885616759,12.37047033980197,12.51757233059063,11.955878008213938,10.808786862976254,9.302260386877084,7.774750404768313,6.667674137616106,6.357377091334322,6.799445630050489,7.569174184857707,8.273113768113202,8.702901015799762,8.797078769427483,8.590511848804342,8.182036221631364,7.712315290016744,7.339304476282438
1,78.1625,64.14183029419898,30.95419816232653,5.014257976453186,18.18329765953211,13.689324423191703,3.7853382044570663,10.854461663752401,9.975394684036953,5.452787359336071,6.129242091980448,4.153878947410403,4.177851316943132,5.189369654337506,1.764391874590868,6.751284350466643,8.29484743616833,3.5269605410759888,8.53576623982478,12.409334919588064,8.162689039383443,8.975165974704808,15.697204580847695,13.936150908706866,7.0456364292590195,12.567577066154476,16.420752990887674,12.232349955016591,10.770038434532507,20.488067879088476,29.990889443213003,35.442834810442015,35.95974345589888,32.31008948783185,25.67144563719525,16.116142382108247,6.07334314514449,9.102314254113562,12.899605232659354,10.534632197831097,6.270125447576784,6.12789172289433,7.483997391820011,7.91044035292471,5.946834102158788,3.1523744907895206,6.003268769089349,6.157813178553943,1.4840914712599986,5.393709986159523,7.440154415524005,3.2786941940123198,4.012133881530674,7.670998039828226,4.87324108388161,3.097395291798309,7.866888178135342,6.8919164194853835,2.1261826041745926,4.663643447605728,4.458236391253166,2.243158770755098,6.1991179447561695,6.715549997342306
1,104.65156250000001,66.95309119537161,6.351336078334484,27.562671299510342,6.8938084693474515,16.641046949581906,5.315599066787508,10.767845337553096,4.40190236467719,16.422377372994454,9.816132866299366,9.203476366993147,10.86602809331662,8.434458232233272,12.77261887736651,6.658449809901613,12.696682697443,7.068852213988203,3.697616771195079,10.27561480014957,12.149546251594606,5.304068438152528,6.173220920343117,4.941277122537551,2.211678784532959,2.6369580736177998,11.461048574968396,13.13937259733726,7.2291805264058,9.240961634656625,7.6488214590517325,7.875310995950693,8.762382560955169,6.266717052441075,7.2658196657349885,2.630649848489053,9.877861142487804,17.601073723226758,13.363163798954979,2.8649062547588175,7.457086303061215,6.9308855296705465,4.147047535056886,9.266576608678582,4.7607019673560504,6.238950167089447,13.400689702434292,17.64555357309983,11.773642082826964,11.842669981230966,13.743877254644799,7.049457249612103,12.78672865338598,4.032396051048963,11.77761663863099,12.061940437506735,1.9543602863771106,3.7569166080963727,7.817137617663661,3.3484858987760857,12.66936860458625,15.064782122628532,15.176059860443614,61.158370224322994
1,81.88125,70.77924153815665,43.008139439028945,14.046056554530502,16.844876519001037,21.613273178862276,13.258862051962375,2.9111195001694354,10.339609025670487,10.637800905395448,5.347800697972201,7.0067685971336795,9.815601170311567,7.993723824359735,5.700219822580863,5.866468771986011,4.532434300153266,5.415786753919456,8.952127865562966,9.15460095183819,6.282599771536447,7.136493082881708,9.817260412923856,8.730544478465752,5.261463638126089,5.169131801953745,5.44287185928154,2.8787970371105196,5.0598934621791996,8.394743001661473,8.094211056098267,6.69002062427251,8.804741986299913,10.299167588825714,8.760085956833585,8.021417988129254,10.049940983876576,10.091219193509344,7.332253894057109,5.780748824132181,5.705050931634368,3.6539578071293026,6.9253392155051055,12.710698691840006,14.292480837886792,10.03707110127044,2.7018949573903064,6.1280955650994295,9.199000999723781,7.38133999091167,3.7115030504842608,3.724142453192463,3.368102733167578,1.2242244930550084,4.800269588006117,6.865450392700559,5.309116988578063,1.2063710939095933,3.0318811492591555,5.150423047844366,5.836313016163369,6.974111908003634,7.460772096585603,5.530786557441724
1,75.1078125,66.95826941318174,45.66684412693193,19.554283632470693,7.417064062519082,16.97051266378885,16.215606068607762,7.966718935408033,8.247537602808531,14.36653384296541,13.845514777141416,7.0183311161762685,2.7536632578940092,9.12207106907517,10.327907565216194,6.382564621123232,0.8300212712738626,4.67662101989981,5.3885429355479575,2.2038658299403444,2.913724862923146,6.4932480337899525,6.919575545224244,5.28220638162993,6.481732281956403,9.495814085092109,10.391756785133607,8.75818286352278,6.498127559825606,5.331273125468609,4.178531132161063,3.237690925027548,5.170492876122283,6.9106315262169415,6.156046189276709,3.570215029622611,3.8863280622870717,5.926537465699593,5.458021287939941,2.923926176676957,4.205122211734917,6.930320737563751,6.720046336190153,3.277771099604918,2.132666104964019,6.093862078548674,7.0768387536317885,4.574333877100891,0.1995484203029944,3.9636071359242506,5.212070041058436,3.0651250355533946,2.2680975605602045,6.659295961247942,9.000084515896546,8.093314174727311,4.878670544733698,2.9630709766216623,4.311684077187165,4.272433760963365,2.3916315603745013,1.9269827341218138,3.5546402949824922,4.096504945681782
1,81.6296875,70.54512016400703,42.84250414234745,14.18307254680734,17.203717031963222,21.85638920948275,13.472457913423545,3.5841115848855667,10.694156668157412,11.125282758219516,6.193491511764865,7.405427079251562,9.984158788178558,8.352983384761751,6.602900686338899,6.86841261276643,5.208932430685167,4.949567447631021,8.16574137443801,8.45115630641965,6.1345808794020975,7.859271195864331,10.660106666095661,9.531335555144844,5.902423481290676,5.313298733067321,5.51449048176265,3.302859976743731,5.3196435946869185,8.37349392333559,7.869724190078262,6.451889259075961,8.87577200097441,10.556901092738222,9.012472959265546,7.90762522942,9.612062858188184,9.589283295752937,7.050669648828162,6.139893481733346,6.387766538493486,4.256592387909973,6.714521565289902,12.391568759323771,14.06164471445694,10.01985050909635,3.477846517691866,6.485200167261479,9.172858576037992,7.003548852791095,2.756214227415933,3.3494490003993866,3.59572898257333,2.121803666876288,4.928964057485235,6.787126993294899,5.179095905753314,1.3697359818612818,3.3553562910085515,5.302748576491851,5.773283262010672,6.766271449068103,7.2435991510884445,5.330676177632175
1,82.271875,71.16958152435178,43.394995377373405,14.33858294142879,16.561626626730067,21.2759579354911,12.932859860891131,3.146243064164913,10.728808232246628,11.027376353410148,5.694601434466099,6.928291548581829,9.683237815287603,7.981986920123818,5.990149051244553,6.254329827277737,4.7733162573312855,5.179263058958031,8.59401407570981,8.792195364241003,6.030915588777126,7.241769607228094,10.029866185104636,8.923237051205406,5.260584162427196,4.839775519208966,5.071189338861264,2.661579506513003,5.363551668742152,8.768254897459151,8.482726587692715,6.920240088061239,8.707712828022782,10.027908193730045,8.378775192668108,7.728175936110137,9.996929685127753,10.206437711437932,7.621178833082818,6.169357886247126,6.038416867787209,4.043591956178324,7.10196441607006,12.805932069836274,14.381818679192532,10.15991656429922,3.038411319936017,6.2003997843658105,9.175462605060947,7.268010079705848,3.3819557358527272,3.4313541853202745,3.2397742749218277,1.5980648806318645,5.090246203572861,7.131592685153748,5.590802707708445,1.5703061390107595,2.7486858283607503,4.778957752505372,5.4663515237901725,6.763130389855114,7.425989509444678,5.6832637812348885
1,81.88125,71.55987944653437,45.397633022901616,16.194438979920367,13.069388677351803,19.47525889634861,13.307190520164419,1.3950891285150762,9.066011222271145,10.9212984491572,5.649268979962788,4.346886466251892,8.9920486605009,8.985923628179133,6.368930114339547,5.315677730080755,3.758117791040493,2.328587254364023,7.358328438077011,10.079743695139145,8.208043505861035,4.452226482896086,6.384356789401551,8.210100611398715,6.429634049174742,4.796451171303387,6.392792264421373,6.180029427674316,4.7517318982805,7.251185170601298,9.394052081065144,7.955828966389706,5.883008587369431,8.436263499176123,10.689263052126929,10.291979220933293,9.86209625461942,10.509902937371498,9.048488105652122,4.238681797560564,1.654608557709109,4.940014966936511,3.2478231561597766,2.940398416739133,9.992922261483233,13.983291938568625,12.567016177120042,6.626707091549383,2.102193303264456,6.100944934106858,6.488161102063429,3.880904226810135,3.210099423374187,3.8963363052437066,1.8814401313348046,2.908062359246237,6.630231236604971,7.80622739913553,6.3011720990218985,4.4992375725793465,4.211833081376287,3.5504316454132794,4.032820401764765,6.800093082237791
1,88.56875,75.5106423524622,43.206519666095694,10.364010081628365,18.52994126313121,21.235464190584587,9.242317029956848,5.857966853509327,13.144966029030856,9.229615387377411,1.6737807118682706,9.44053994953525,10.066756408851829,4.159853650934758,4.313952406395945,7.496098162582791,6.6208658308748936,7.516179075606268,9.288290059834365,7.366526819507203,3.7393500852303605,3.4284118162101467,2.7365953542919303,7.753260118250703,14.634762359385677,16.96856464906062,12.81718634069883,6.388211577822787,8.767303618515687,11.942467431927103,10.713472579625071,7.707295479389727,6.779078713448089,7.977533682063896,9.456854471279994,9.262183869696685,6.118784662390482,2.4155049419804038,4.681200181355866,5.203153433425416,3.502743940875951,5.927045264228842,8.42181347534263,7.183239071062225,2.963411240293055,1.3404267998137738,3.039912393909476,2.4615428168258258,3.745474470468102,6.283727775214214,8.798555858581713,11.343225011547457,12.126835288738139,9.735382085538566,7.518272717006651,11.128218996318973,14.589710658614509,13.650631680315293,8.67219725703528,2.6229833680347174,2.882334281292244,4.302879920127208,3.3532541375293246,1.975982464961933
